"SYMBOL"	"energy"	"Nsites"
"KLHL38"	-17.5	1
"KLK3"	-16.5	1
"RNF185"	-18.8	1
"ABCF1"	-16.4	1
"SRRM3"	-19.7	1
"C3orf80"	-19	1
"ZNF609"	-19.7	3
"ABCC9"	-14	1
"STK11"	-14.8	1
"LCORL"	-20.5	1
"PSD3"	-18.5	1
"CLRN1"	-22	1
"PAK2"	-20.6	2
"NETO1"	-17.8	1
"EED"	-15.8	1
"CLEC4M"	-14.3	1
"SEPHS1"	-18.3	1
"MIPOL1"	-18.1	1
"TNFAIP8L3"	-18.1	1
"FAM110C"	-19.4	1
"ZNF704"	-19.4	2
"FBLN1"	-18.5	1
"KLHL15"	-21.6	1
"SPSB1"	-23	1
"LIN9"	-17.5	1
"FAM120C"	-18.3	1
"PPME1"	-17.8	1
"KCNJ15"	-23	1
"COA5"	-20	1
"WBP2NL"	-18.5	1
"PAWR"	-17.8	1
"GIMAP6"	-20.8	1
"THEMIS2"	-14.1	1
"CALN1"	-19.9	2
"C21orf128"	-17.2	1
"NFAM1"	-17.6	1
"LZTS3"	-16.2	1
"CYLC1"	-17.3	1
"LRRC16A"	-17.1	2
"RIPPLY3"	-17	1
"PEX26"	-21.4	1
"MRGPRX2"	-17.8	1
"ALDH1A3"	-18.8	1
"IST1"	-18.7	1
"GTF3C6"	-16.2	1
"ZNF616"	-17.7	1
"MRTO4"	-20.5	1
"ATP6V0A2"	-17.6	1
"ACTRT3"	-17.7	1
"VMA21"	-16.9	1
"SETD8"	-20.7	2
"ZNF397"	-18.4	1
"LYRM4"	-17.5	1
"TLCD2"	-23	1
"HHIPL1"	-18.9	1
"FLRT2"	-17.2	1
"C12orf60"	-22.3	1
"NR4A3"	-19.1	1
"EVI2B"	-16.7	1
"LRRC8B"	-17.2	1
"PRMT3"	-19.3	1
"CYP2F1"	-18.5	1
"CSTF2T"	-16.6	1
"CLN8"	-19.7	1
"PURA"	-19.3	1
"IKZF1"	-20	1
"DRG1"	-17.6	1
"SMDT1"	-15.4	1
"ZNF703"	-19.7	1
"PSMG1"	-20.4	1
"PP13439"	-18.7	1
"C2orf71"	-16.3	1
"PCSK6"	-19	1
"CNTN2"	-22.5	1
"GLUL"	-20.4	1
"OPCML"	-18.7	1
"KIF21B"	-17.3	1
"SCRT1"	-16.7	1
"TMPRSS2"	-18.5	1
"C2CD4C"	-18.8	1
"PIWIL3"	-19.2	1
"CHST6"	-19	1
"DGAT1"	-16.3	1
"AADACL3"	-17.6	1
"TMED9"	-17.1	1
"RLIM"	-17.8	1
"ASB7"	-18.3	1
"NLRP9"	-17.9	1
"TMEM105"	-18.7	1
"NR2C1"	-21.2	1
"METTL21B"	-17.8	1
"MGAT1"	-18.9	1
"TSKU"	-18.5	2
"BRWD1"	-14.9	1
"S1PR5"	-15.7	1
"KNTC1"	-15	1
"WBSCR17"	-15.8	1
"MRPL12"	-17.3	1
"CASP9"	-18.9	1
"ZNF677"	-17.9	1
"EMID1"	-18.4	1
"RGS7BP"	-17.2	1
"GNAL"	-19.2	1
"RGS9BP"	-20.1	1
"PPFIA3"	-15.1	1
"ZNF555"	-18.7	2
"ANGPTL5"	-18.8	1
"TPGS2"	-20.3	2
"BTLA"	-17.4	3
"FSD2"	-18.6	1
"ZNF726"	-17.6	1
"TRIM46"	-16.6	1
"CHP1"	-16.7	1
"ENTPD5"	-18	1
"RSBN1L"	-17.1	1
"PARVA"	-16.9	1
"H1FNT"	-15	1
"RTN4RL2"	-16.5	1
"CDKN3"	-20	1
"TESC"	-17.8	1
"INTU"	-18.4	2
"WASF3"	-17.5	2
"FAM129C"	-13.9	1
"TPCN1"	-17	1
"AMACR"	-19.3	1
"VSIG10L"	-18.7	1
"GRK1"	-16.4	9
"ZNF446"	-20.3	1
"ZNF212"	-16.7	1
"RNF24"	-19	1
"PCGF5"	-17.3	1
"KIAA0930"	-20.1	2
"HMG20A"	-16.5	3
"ACSS2"	-19.2	1
"SPTY2D1"	-19.6	1
"AP3S2"	-19	1
"GGT7"	-17.1	1
"ARHGAP10"	-20.6	1
"EPHA3"	-18.9	1
"SEL1L"	-16.4	1
"HIP1"	-18	1
"AGTPBP1"	-16.3	1
"NECAP2"	-15.3	1
"RBBP9"	-17.9	1
"NAB1"	-18.7	1
"RAD51C"	-17.7	2
"PRPF4B"	-17.1	1
"RUNDC3B"	-15.2	1
"PUM2"	-21.1	1
"GZF1"	-16.7	1
"PRIM1"	-17.6	1
"KIAA0368"	-20	1
"TMEM236"	-14.5	1
"SLC23A2"	-20.6	1
"MYO1F"	-19.9	1
"TMEM167B"	-19.3	1
"PALM"	-19.4	1
"MAFF"	-17.6	1
"TRPV2"	-16.7	1
"OTOF"	-16.5	1
"SLC25A15"	-22.5	2
"NF2"	-20.2	3
"SATB1"	-17.8	1
"TPST2"	-19.5	1
"PARVB"	-18.5	1
"MTSS1L"	-16.2	1
"TNFSF13"	-15.1	1
"DYRK1A"	-17.7	1
"DNAJB12"	-16.1	1
"NEDD4"	-17.6	1
"NCR3LG1"	-19.7	1
"MLTK"	-17.5	1
"FBXL14"	-16.2	1
"PIK3AP1"	-21	1
"TRNT1"	-16.7	1
"PTCHD4"	-16	1
"CLIC5"	-17.9	1
"OTOF"	-16.1	1
"NDUFA4"	-16.6	1
"SERINC1"	-17.9	3
"DNAJB13"	-17.3	1
"GLB1L2"	-16.8	1
"C21orf2"	-17.3	2
"USP54"	-13.6	1
"SEMA4D"	-17.1	1
"NAALADL1"	-18.9	1
"MIOS"	-17.2	1
"IFITM10"	-17.6	1
"RBFOX1"	-19.5	1
"TMEM201"	-16.9	1
"SLC37A3"	-20.1	1
"INSIG1"	-19.6	1
"SLC4A4"	-17.7	1
"C2orf88"	-17.9	1
"PDE4D"	-16.2	1
"GOLGB1"	-17.9	1
"CPED1"	-18.5	1
"RRP1B"	-18.2	1
"VWC2"	-18.5	1
"SLC26A9"	-18.7	1
"PKP2"	-20	1
"CCNG1"	-19.6	1
"IDS"	-18.1	2
"IP6K2"	-14.5	1
"PPIL4"	-22.2	1
"TMEM221"	-17.3	1
"RBM33"	-18.2	1
"MKNK1"	-20	1
"FAM222B"	-18.9	1
"CFL2"	-16.8	1
"SLC16A12"	-16.6	1
"SPG7"	-18.9	1
"RHBDD1"	-19	1
"NADK"	-15.5	1
"TRIM14"	-18	1
"ATF3"	-16.8	1
"DCAF5"	-18.5	1
"ANKFY1"	-18.4	3
"DPP8"	-20.1	1
"AL450307.1"	-20.9	1
"ZNF70"	-19.9	2
"IFNAR2"	-16.2	1
"SSX2IP"	-20.6	1
"JPH2"	-18.7	1
"PBX3"	-16.5	1
"LMX1A"	-17.8	1
"SNRNP48"	-19.7	1
"C20orf24"	-15.6	1
"BRWD1"	-19.7	1
"C2orf66"	-16.1	1
"AGMO"	-15.1	1
"ZBTB42"	-18.2	1
"TMEM215"	-19.3	1
"KIAA0247"	-18.9	4
"SDHC"	-15.2	1
"ERBB4"	-17.5	1
"FOXD4L3"	-15.8	1
"B3GALTL"	-17.2	1
"LRRD1"	-17.1	1
"E2F1"	-15.1	1
"CDHR3"	-17.5	1
"CSMD3"	-18	1
"POTEH"	-15.1	1
"GGA1"	-16	1
"ASH2L"	-18.5	2
"CYP1A2"	-17.3	1
"ZC3H6"	-17.6	1
"GLTPD1"	-16.8	1
"FGD6"	-21	2
"IL6R"	-19.5	1
"NOS1"	-18.1	1
"TRIO"	-18.8	1
"GAD1"	-15.9	1
"KPNA1"	-18	1
"C1orf52"	-15.6	1
"ZNF395"	-15.3	1
"C4orf40"	-18.1	1
"GLYAT"	-20.3	1
"BRE"	-16	1
"RNF41"	-18.6	2
"FOXN3"	-17.2	1
"PLEC"	-14.6	2
"BNC1"	-17.7	1
"UBE2G2"	-16.2	1
"PPL"	-20.2	1
"NFIC"	-15.9	2
"RAB5C"	-17.1	1
"IKZF3"	-21	1
"CAMKK2"	-19.8	2
"R3HDM2"	-15.5	1
"ZFYVE26"	-15.2	1
"ZNF211"	-15.6	1
"CHMP4A"	-15.5	1
"VCAM1"	-17.1	2
"FAM203A"	-17	1
"CD5"	-17.8	1
"PCSK6"	-16.6	1
"UBE3C"	-17.4	1
"GPAM"	-19.7	1
"RNF111"	-18.1	2
"HELLS"	-16.3	1
"RBMS1"	-18.4	1
"WDR3"	-19.4	1
"POFUT2"	-18.5	1
"LEPR"	-16.7	1
"DDX52"	-20.9	1
"CSNK2A1"	-17	1
"C7orf25"	-15.8	1
"ELP4"	-16.9	1
"CYTH3"	-18.8	1
"CDH26"	-16.3	1
"EED"	-15.4	1
"FAM114A2"	-16.6	1
"NUMA1"	-19.1	1
"ACLY"	-16	1
"FAS"	-15.8	1
"MPI"	-16.3	1
"ATP2B2"	-20.2	1
"MKLN1"	-19.9	2
"CD96"	-18.3	1
"RPL7"	-14.7	1
"ZNF383"	-17.5	1
"CTSB"	-18	1
"ARPC5L"	-16.7	1
"CDK10"	-15.6	1
"SKP1"	-18.8	1
"YWHAB"	-17.6	2
"DDX21"	-15.6	1
"SETDB2"	-18.9	1
"BPIFA1"	-17.5	1
"PPTC7"	-21.4	1
"CRKL"	-15.1	1
"NRDE2"	-16	1
"SEPT6"	-20.9	1
"TCF4"	-18.5	1
"C7orf55-LUC7L2"	-16.6	2
"PIP4K2C"	-18.4	1
"KIF16B"	-17.9	1
"HTT"	-17	1
"TMEM110"	-18.5	1
"AP3D1"	-16.1	1
"APCDD1"	-16.5	1
"THSD4"	-18.2	1
"BOC"	-16.8	1
"CCDC69"	-19.1	1
"NUDCD3"	-20.1	2
"ZNF512"	-19.8	1
"PDE4C"	-18.9	1
"FCAR"	-20.9	2
"TLR4"	-18.3	2
"STRN3"	-24.2	1
"PRPF39"	-14.4	1
"STAU2"	-17.8	1
"MXRA7"	-19.4	1
"ERCC6"	-16.6	1
"GTF2E2"	-16.3	1
"GABBR1"	-19.3	2
"HN1"	-17.9	1
"ABCB8"	-20	2
"EFCAB6"	-19.9	1
"CENPL"	-18.1	1
"RP11-366L20.2"	-20.7	1
"TMPRSS11F"	-16.5	1
"SH3BP2"	-21.2	2
"ORAI2"	-20.9	1
"APOLD1"	-21.8	1
"SEPT10"	-18.7	1
"RSPO3"	-19.8	1
"C6ORF50"	-16.1	1
"PCYT1B"	-17.4	1
"MAGEB10"	-17.8	1
"ITGAL"	-14.4	1
"DCX"	-19	1
"RNF19B"	-20.4	1
"ANKRD36"	-16.5	1
"TRIM38"	-19.7	3
"ZDHHC9"	-18.8	1
"BCL11B"	-16.4	1
"SFPQ"	-18.4	1
"TBC1D8B"	-16.4	1
"KCNQ2"	-21.3	1
"FAM212B"	-15.8	1
"REPS2"	-17.9	1
"CLEC4M"	-15.6	1
"PLN"	-17.9	1
"FXR1"	-18.7	1
"PQLC1"	-17.4	1
"BRCA1"	-18.9	1
"ATP2B4"	-16.6	1
"MAFG"	-18	3
"CARD8"	-16.1	1
"NAT9"	-16.2	1
"AMER2"	-16.8	1
"AQPEP"	-17.7	1
"TMCC2"	-16.3	1
"POTEE"	-17.7	1
"METTL9"	-14.2	1
"C1orf177"	-19.4	1
"TMEM261"	-17.3	1
"MS4A7"	-19.8	1
"NF1"	-22.5	1
"GSTK1"	-16.1	1
"TXLNB"	-20.5	1
"TRIM33"	-21.9	2
"ARHGAP19"	-19.7	1
"GIMAP5"	-15.2	1
"ENTPD4"	-16.5	1
"HELZ"	-18.1	2
"ZXDA"	-16.9	1
"QSOX2"	-19	1
"BAZ1A"	-14.9	1
"BDP1"	-17	1
"ZBTB1"	-14.9	1
"TTC37"	-16.7	1
"AC079612.1"	-16.2	1
"BCAS4"	-17	1
"FAM114A1"	-15.4	1
"MYPN"	-20.6	2
"MARCH5"	-14.7	1
"TGFBR2"	-19.1	2
"SSU72"	-18.7	3
"NOL12"	-15.8	1
"SPTSSB"	-14.2	1
"SLC2A10"	-18.3	1
"MFAP5"	-14.8	1
"CPLX2"	-22.5	1
"LRP10"	-17.4	1
"CBS"	-16.6	1
"SLC6A12"	-18.1	1
"NUDT16"	-17.5	1
"ATG2B"	-17.5	1
"BRMS1"	-18.1	1
"HIST1H2BF"	-15.2	1
"DMBX1"	-17.6	1
"LCE1B"	-14.2	1
"SCNN1A"	-14.6	1
"APH1A"	-15.4	1
"CUX1"	-19.4	1
"AFAP1"	-18.8	1
"VPS13A"	-17.2	1
"ZNF460"	-17.9	2
"ANKS1A"	-17.6	1
"EXOC8"	-15.3	1
"CDH4"	-23.1	1
"SLC17A2"	-16.1	1
"CNPPD1"	-18.4	1
"PIGP"	-20.1	1
"CLIP3"	-16.1	1
"RRM2"	-16.9	1
"FBXL22"	-16.4	1
"ITGB1BP1"	-19	1
"ZNF148"	-16.6	1
"ST7L"	-17.7	1
"MYLK"	-18.8	1
"TRPM6"	-17.9	1
"CDK5RAP2"	-15.4	1
"ANKHD1"	-14.4	1
"SIGLEC14"	-20.7	2
"DNAJC5"	-17.5	1
"ZSCAN12"	-21.7	1
"GART"	-17.5	1
"CCL28"	-20.9	1
"C8A"	-16.3	1
"C9orf114"	-18.9	1
"DCAF12"	-17.7	1
"CHAMP1"	-16	2
"LTN1"	-19.7	1
"MOCS2"	-15.7	1
"TOX"	-20.1	1
"RPL12"	-17.6	1
"FAM109A"	-16.3	1
"PAX9"	-18.6	1
"FAM110B"	-18.3	1
"ESRRG"	-16.9	1
"GRHL3"	-15.8	1
"IPO9"	-17	1
"TSEN15"	-16.1	1
"SLC26A1"	-19.3	1
"NAA35"	-19.5	1
"CNTNAP2"	-20.8	1
"ZNF277"	-19	1
"C16orf59"	-16.4	1
"TMEM184B"	-19.7	2
"ZNF652"	-17.1	1
"MBTPS2"	-17.4	1
"SH3BP5L"	-14.2	1
"TRIM58"	-17.5	1
"AKT3"	-19.2	1
"MTR"	-18.9	1
"NID1"	-16	1
"KCNK1"	-17.5	1
"TRIM67"	-14.8	1
"C1orf198"	-19.1	1
"AGT"	-17.6	1
"GALNT2"	-18	2
"CCSAP"	-18.4	1
"SPHAR"	-18.8	1
"RAB4A"	-18.8	1
"IBA57"	-17.2	1
"JMJD4"	-14.9	1
"SNAP47"	-17.6	1
"C1orf95"	-17.5	1
"PARP1"	-16.3	1
"FGFR1OP"	-20.2	1
"DNAH14"	-15.6	1
"FBXO28"	-22.7	1
"AGPAT4"	-21.1	1
"TGFB2"	-18.4	1
"RRP15"	-16.4	1
"NSL1"	-19	2
"NSL1"	-19	1
"HSD11B1"	-16.3	1
"CD55"	-16.6	1
"TMEM181"	-18.8	1
"DYRK3"	-22.3	1
"IKBKE"	-23.7	1
"NUCKS1"	-17.3	2
"KLHDC8A"	-16.6	1
"MDM4"	-18.6	1
"PIK3C2B"	-17.5	2
"ETNK2"	-16.3	1
"CHIT1"	-18.4	1
"TMEM183A"	-21.6	1
"KDM5B"	-19.5	1
"PPP1R12B"	-16.7	2
"PKP1"	-21	1
"TMEM9"	-17	1
"ULBP3"	-19.3	1
"TAB2"	-18.9	2
"PLA2G4A"	-16.8	1
"RAB32"	-17.2	1
"NCF2"	-16.5	1
"UTRN"	-16	1
"NPL"	-19.3	1
"RGS16"	-18.2	1
"TEDDM1"	-17.7	1
"IER5"	-16.7	2
"AIG1"	-16.8	1
"RALGPS2"	-19.5	1
"ASTN1"	-13.9	1
"RABGAP1L"	-19.7	1
"RC3H1"	-19.6	1
"ZBTB37"	-20.3	3
"PRRC2C"	-16.7	1
"GORAB"	-14.2	1
"SFT2D2"	-22.3	1
"TADA1"	-16.2	1
"POGK"	-15.8	1
"POGK"	-18.2	1
"STX7"	-21.2	2
"ATF6"	-18.3	1
"FCGR3B"	-18.5	2
"FCGR3A"	-18.5	2
"APOA2"	-16	1
"F11R"	-17.7	1
"CD84"	-20.3	1
"VANGL2"	-17.1	1
"PEX19"	-19.7	1
"KCNJ10"	-17.6	1
"C1orf204"	-21.6	1
"CRP"	-15.4	1
"CADM3"	-17.3	1
"FCRL1"	-17.1	1
"UBQLN4"	-17.4	1
"ARHGEF2"	-17.4	1
"RSPO3"	-17.8	1
"RUSC1"	-17.4	1
"GBA"	-17.1	1
"PYGO2"	-22.8	1
"C1orf43"	-17.6	1
"PAOX"	-18	1
"TSPYL1"	-18	2
"GATAD2B"	-18.6	1
"FAM229B"	-19.2	1
"CHTOP"	-16	1
"KPRP"	-15	1
"THEM4"	-17.6	3
"KIAA1919"	-17.2	1
"IKZF5"	-16.7	1
"CDK19"	-17.2	1
"MLLT11"	-16	1
"SETDB1"	-15.4	1
"ENSA"	-17.1	1
"SEC23IP"	-19.3	1
"APH1A"	-14.1	1
"OTUD7B"	-17.9	1
"EIF3A"	-20.7	2
"HIST2H2AA3"	-16.4	1
"FAM204A"	-20	1
"PRDM13"	-18	1
"NBPF24"	-20.4	1
"ACP6"	-18.7	1
"RNF115"	-18.5	1
"PIAS3"	-14.1	1
"MAP3K7"	-21.8	1
"NBPF10"	-18.1	1
"NOTCH2NL"	-17.7	1
"ANKRD6"	-16.6	1
"RRAGD"	-21.2	1
"GDAP2"	-17	1
"FAM46C"	-19.1	1
"IGSF3"	-19	1
"TSPAN2"	-15.6	1
"RBM20"	-19.8	1
"SIKE1"	-21.8	1
"SMIM9"	-16.8	1
"HIPK1"	-18.5	1
"SMNDC1"	-18.8	1
"CYB5R4"	-20.3	1
"WNT2B"	-19.7	1
"RAP1A"	-17.8	1
"SH3PXD2A"	-18.2	1
"STRIP1"	-22.1	1
"CSF1"	-18.5	1
"GSTM5"	-16.3	1
"GSTM5"	-17.3	2
"LCA5"	-16	1
"CNNM2"	-16.9	2
"SAMD10"	-20.2	2
"SFXN2"	-23.4	1
"SUFU"	-16.8	1
"IMPG1"	-19.5	2
"IMPG1"	-19.5	3
"STMN3"	-18.4	1
"VAV3"	-16.2	1
"L1CAM"	-15.5	1
"DBT"	-17.7	1
"TRMT13"	-17.7	1
"POLL"	-16.9	2
"PPDPF"	-20	1
"BTRC"	-20.6	1
"LBX1"	-15.5	1
"ALG14"	-19.1	2
"CNN3"	-15	1
"C10orf2"	-14.2	1
"ZNF275"	-17.7	1
"FNBP1L"	-19	2
"DR1"	-19	1
"PAX2"	-16.1	1
"SEC31B"	-14.9	1
"DIDO1"	-15.3	1
"DIDO1"	-18.8	1
"CD99L2"	-20.3	1
"ZNF326"	-16.6	1
"MRGBP"	-20.6	1
"ENTPD7"	-21.4	1
"SH3GLB1"	-17.8	2
"CLCA2"	-17.7	1
"AVPI1"	-18.3	2
"LPHN2"	-18.2	1
"LPHN2"	-16.3	1
"PTGFR"	-15.8	1
"MOSPD1"	-18.6	1
"PHF6"	-16.8	1
"GPC3"	-18.7	1
"LRRC1"	-16.2	1
"FPGT"	-18.5	1
"PTGER3"	-21.2	1
"LRRC40"	-17.2	2
"PPP1R3D"	-16.6	1
"ZNF831"	-21.1	1
"SGIP1"	-22.7	4
"PDE4B"	-16.4	1
"LEPROT"	-16.5	1
"ROR1"	-19.8	1
"ANGPTL3"	-19.6	1
"TM2D1"	-18	1
"NFIA"	-19	1
"PRKAA2"	-17.2	1
"MCTS1"	-17.6	1
"NDC1"	-15.9	1
"PDE6C"	-18.4	1
"PNPLA7"	-14.7	1
"ECHDC2"	-17.7	1
"NKRF"	-18.2	1
"NFATC2"	-18.5	2
"BCAS4"	-21.7	1
"TMEM189"	-16.9	1
"KCNB1"	-19.5	1
"TTC39A"	-15.6	1
"SARDH"	-19	1
"TAL1"	-17.4	1
"CYP4A22"	-14.1	1
"STAMBPL1"	-17.7	1
"SURF6"	-17.3	1
"TMEM69"	-15	1
"GBGT1"	-19	1
"TMEM164"	-17.8	1
"NXT2"	-16.2	2
"LRIT2"	-17.5	1
"ANXA11"	-17.5	2
"ATG4A"	-16.6	1
"TMEM254"	-17.2	2
"AIF1L"	-20.2	1
"SLC6A9"	-18.5	2
"EXOSC2"	-18.3	1
"RPS24"	-19.1	1
"AL391421.1"	-22.2	1
"KDM4A"	-20	1
"GPR107"	-18.9	2
"KCNMA1"	-16.6	1
"RBM41"	-22.6	1
"ZMYND12"	-18.4	1
"LRRC8A"	-18	1
"GLRA4"	-16.4	1
"TP53TG5"	-17.1	1
"BHLHB9"	-17.7	1
"COL9A2"	-16.5	1
"TCEAL6"	-17.5	1
"BMP8B"	-17.8	1
"HPCAL4"	-18.9	1
"HEYL"	-20.2	1
"CENPI"	-18.6	1
"TAF8"	-19.6	1
"JPH2"	-18.2	1
"SRPX2"	-17.6	1
"INPP5B"	-16.9	1
"INPP5B"	-17.1	1
"CHST3"	-17.8	1
"RP11-268J15.5"	-15.1	1
"AGO3"	-20.4	1
"AGO1"	-17.2	3
"EIF4EBP2"	-20.4	2
"SAYSD1"	-17.5	1
"CDK9"	-17.8	1
"TACR2"	-16.8	1
"ANKMY1"	-15.2	1
"GJB3"	-17.1	1
"GLO1"	-20.1	2
"VPS26A"	-17.2	1
"SYNC"	-16.9	1
"PIM1"	-21.9	1
"MAPKAP1"	-17.6	1
"GIGYF2"	-17.6	1
"TXLNA"	-17	1
"TET1"	-18.3	1
"RC3H2"	-17.4	1
"OR1N2"	-13.9	1
"OGT"	-18.3	1
"TAF1"	-17.8	2
"GMEB1"	-20.4	1
"RAB42"	-14.5	1
"PHACTR4"	-16.8	1
"PTAFR"	-15.1	1
"EYA3"	-17.7	1
"TGIF2"	-20.6	1
"PHYHIPL"	-20.2	1
"PHF19"	-20.8	1
"MEGF9"	-16.4	2
"A1CF"	-19.2	1
"ASAH2B"	-19.6	1
"TNFSF15"	-19.5	1
"GPN2"	-20.6	1
"C10orf128"	-17.2	1
"POLE3"	-16	1
"MAPK8"	-16.6	1
"SLC46A2"	-16.7	1
"SNX30"	-18.5	1
"SUSD1"	-18.3	1
"SNX12"	-19.3	1
"UGCG"	-16.5	1
"NPY4R"	-22	2
"TMEM50A"	-15.5	1
"GDF5"	-15.4	1
"CLIC4"	-18.4	1
"CXCL12"	-17.8	1
"RASGEF1A"	-19	1
"CSGALNACT2"	-19.8	1
"PHF1"	-13	1
"BMS1"	-16.8	1
"EDA"	-16	1
"KLF4"	-18.3	2
"SLC44A1"	-17.6	1
"NPLOC4"	-21.4	1
"NTM"	-18.8	2
"SMC2"	-20.2	1
"ZNF189"	-17.6	1
"ITCH"	-18.5	1
"NRP1"	-20.4	1
"TAP2"	-17.5	1
"TGFBR1"	-21.8	1
"SH2D5"	-18.6	1
"KIF17"	-16.6	1
"CAMK2N1"	-16.8	1
"C9orf156"	-17.3	1
"NBL1"	-17.1	1
"NCBP1"	-18.2	1
"C20orf144"	-16.1	1
"CDC14B"	-17.1	1
"DCAF17"	-16	1
"HIATL1"	-16.1	1
"TMEM255B"	-16	1
"KIAA1462"	-19	1
"KDM5C"	-17.7	1
"RCC2"	-21.8	1
"CENPP"	-22.7	2
"SZRD1"	-16.4	1
"IARS"	-19.4	1
"ASXL1"	-17.7	1
"DYNC2H1"	-15.5	1
"DIRAS2"	-18	1
"C6orf25"	-16.9	1
"C9orf47"	-19.7	2
"IRS2"	-18	2
"EFHD2"	-16.3	1
"SHROOM4"	-21.7	1
"BCL2L1"	-16.6	1
"MCCD1"	-13.2	1
"NTRK2"	-19.8	2
"NTRK2"	-21.5	1
"ZNF549"	-18	1
"SLC28A3"	-16.4	1
"PLP2"	-13.6	1
"C9orf64"	-17.5	1
"AF196779.12"	-16.2	1
"PRAF2"	-12.7	1
"PRAF2"	-16.2	1
"CCDC120"	-17.8	2
"AGTRAP"	-19.1	1
"TRIM10"	-15.7	1
"HS6ST3"	-18.4	2
"GCNT1"	-14.7	2
"SP2"	-17.9	2
"PCSK5"	-22.4	1
"PPP1R11"	-14.8	1
"AC115618.1"	-17.5	2
"C9orf41"	-16.6	1
"MTOR"	-17.7	1
"CLDN10"	-16.8	1
"MOG"	-16.8	1
"GPR180"	-18.8	1
"KCNC3"	-15.5	1
"CST9"	-19.6	1
"GABBR1"	-17.1	1
"DCT"	-17.3	1
"UBD"	-19.3	2
"CNNM4"	-18.5	1
"KIF1B"	-18.4	1
"PTAR1"	-18.3	2
"HRH2"	-17.6	1
"CRNKL1"	-23	1
"H6PD"	-19	2
"FAM203B"	-17	1
"GPR157"	-17.9	1
"SLC2A5"	-18.6	1
"CBWD1"	-16.2	3
"FOXD4L6"	-15.8	1
"TMEM236"	-18.9	1
"HMGN4"	-14.9	1
"TBC1D4"	-16.5	1
"KLF12"	-16.9	1
"SHB"	-15.9	2
"DMWD"	-19.2	1
"GPR20"	-17.4	2
"POLR1E"	-17.2	1
"SLC3A2"	-16.6	1
"GPR153"	-20.8	2
"STX5"	-16.5	1
"RSU1"	-17.5	2
"CXorf36"	-17.5	1
"RNF207"	-19.6	1
"ARHGAP26"	-22	1
"AHNAK"	-18.5	1
"CKAP4"	-19.2	1
"ZNF425"	-17.4	1
"ITGA8"	-16.6	1
"KCNAB2"	-16.6	2
"C6orf62"	-18.1	1
"NPHP4"	-17.3	1
"TPM2"	-16.8	1
"C19orf54"	-19.9	1
"HSPA14"	-17.1	1
"PKHD1L1"	-20.2	1
"CD72"	-15.6	1
"CLLU1OS"	-17	1
"NRSN1"	-15.7	1
"PLCB4"	-17.1	1
"LIG3"	-18.4	2
"SKI"	-20.5	1
"PPM1B"	-18.4	1
"LANCL3"	-19.1	2
"PRRG1"	-24.5	1
"DMD"	-18	1
"SEPT8"	-18.5	1
"C2orf91"	-18.5	1
"CCNI2"	-17.5	3
"KIF13A"	-21.3	1
"CRLS1"	-20.4	1
"SIGMAR1"	-17.8	1
"MCM8"	-17.6	1
"CXorf21"	-14.9	1
"MAGEB4"	-17.7	1
"NQO1"	-16.9	1
"PRKD3"	-19.8	1
"ZNF774"	-17.2	1
"LRIG3"	-18.6	1
"DNAJC15"	-19.4	1
"CELF2"	-17.8	1
"ACSL6"	-23.8	1
"GFOD1"	-17.5	1
"VWA8"	-17.5	1
"GATA3"	-16.7	1
"PHACTR1"	-18.6	2
"ZSCAN2"	-18	2
"RASSF2"	-19	3
"TMEM170B"	-17.6	1
"PRNP"	-16.3	1
"FAM179A"	-19.1	1
"KIN"	-20.9	1
"FOSL2"	-17.6	2
"ARRDC2"	-17.2	1
"SLC35B3"	-16.2	1
"NREP"	-16.2	1
"SFMBT2"	-16.6	1
"IPO7"	-15.3	1
"APTX"	-19.7	1
"ARIH1"	-15.9	1
"RREB1"	-17.5	2
"PHKA2"	-16.8	1
"ARSK"	-15.7	1
"ANKRD16"	-23.7	1
"KRTAP10-7"	-16.4	1
"CCDC85C"	-17.7	1
"FOCAD"	-22.8	1
"CHD3"	-19	1
"COL4A3BP"	-18.3	1
"COL2A1"	-15.9	1
"GCOM1"	-18.2	1
"ZBTB4"	-16.1	1
"TCEANC"	-19.4	1
"BNIP3L"	-17.3	1
"CNTLN"	-21.6	1
"EBF4"	-17.4	2
"BNC2"	-19	1
"BDP1"	-19.8	1
"PDE4A"	-17.9	2
"DNMT3A"	-18.5	1
"SBF1"	-16.4	1
"SNAPC3"	-19.3	1
"CENPO"	-16.7	1
"NLN"	-22.4	1
"TTC38"	-17.1	1
"PNPLA4"	-21.9	1
"HDHD1"	-15.6	1
"SLC5A3"	-19	3
"ARSD"	-18	1
"MIS12"	-14.4	1
"CD99"	-15.3	1
"GEN1"	-16.8	1
"KLHL42"	-17.8	1
"ITSN1"	-18.2	1
"RDH11"	-17.3	1
"SERF2"	-17.9	1
"STK35"	-19.2	1
"LZTS1"	-17.5	1
"SHOX"	-18.3	1
"ATP8A2"	-20.1	1
"PLCXD1"	-16.3	1
"NUTM2A"	-17.4	1
"KDM4B"	-17.2	1
"RHOH"	-16.2	1
"AK3"	-16.7	2
"SLC34A2"	-15.8	1
"C1QTNF3"	-19	1
"LGI2"	-17.2	1
"IGF2BP2"	-17.5	1
"OLIG1"	-18.1	1
"FSCN1"	-14.9	1
"FBXL18"	-17.9	1
