"SYMBOL"	"energy"	"Nsites"
"EEF1A1"	-15.5	1
"SOX6"	-20	1
"CLU"	-17.8	1
"UGDH"	-17	1
"ZBTB8A"	-17.1	1
"TTC9C"	-18	1
"STK25"	-21	1
"EFCAB11"	-19.7	1
"LYPLA1"	-16.8	1
"WHSC1L1"	-18.5	1
"DAND5"	-17.2	1
"PARL"	-15.4	2
"EGR3"	-20.7	1
"SOBP"	-23.1	2
"MAMDC4"	-15.9	1
"KANK4"	-17.2	1
"FRMD8"	-18.5	1
"PROM2"	-19.2	1
"IL1RAP"	-15.4	1
"NOS1"	-21.4	1
"AMOTL1"	-17.8	1
"NKPD1"	-21	1
"CLSPN"	-18.4	1
"GINS3"	-16	1
"C13orf45"	-15.7	1
"PPFIBP1"	-17	2
"CXCR2"	-15.4	1
"NFX1"	-16.1	1
"ABL1"	-20	1
"SLC25A42"	-19.4	1
"CA5B"	-16.9	1
"FOXP1"	-20.3	1
"ZFYVE1"	-21.7	1
"PSAPL1"	-19	1
"KLHL11"	-17.9	1
"ZDHHC22"	-19	1
"LCLAT1"	-17.6	1
"KARS"	-18.1	1
"SHISA2"	-16.1	1
"C15orf56"	-19.7	1
"KSR1"	-16	1
"SCD5"	-20	1
"ZFPM1"	-20.6	1
"USH1G"	-18.3	1
"ARHGEF18"	-18.7	1
"RNF213"	-18.5	1
"MOB3C"	-18.7	1
"ZNF454"	-18.1	1
"KBTBD11"	-20.6	1
"ASPRV1"	-18.4	1
"PAGR1"	-20.6	2
"RAB39A"	-18	2
"FAIM2"	-22	1
"GLS"	-16.6	1
"MUC20"	-17	1
"BLOC1S4"	-19.8	1
"KIF1C"	-22	2
"PCSK7"	-18.1	1
"IGSF9B"	-21	1
"GCFC2"	-16.5	1
"SGPP2"	-21.4	2
"CYBRD1"	-16.2	1
"TCP1"	-14.6	1
"PPIP5K2"	-22	1
"PLD6"	-16.7	1
"IP6K1"	-17.9	1
"RP11-111M22.2"	-18.4	2
"BPTF"	-17.6	1
"AC127496.1"	-19.7	1
"ATAD5"	-18.1	1
"EHD3"	-20.3	1
"PANK1"	-17.8	1
"RPL10A"	-19.9	2
"SMC1A"	-20.4	1
"UBA6"	-22	1
"ZADH2"	-18.8	1
"GCNT4"	-18	1
"ZNF354B"	-19.3	1
"EPM2AIP1"	-17.3	1
"ZNF660"	-20.6	1
"PLCD3"	-17.5	1
"KCNH5"	-18.4	1
"FOXJ1"	-18	1
"RPS15A"	-18.9	1
"GPR4"	-17	1
"ZNF491"	-17.7	2
"SNX29"	-18.2	1
"SENP5"	-17.9	1
"KDELC2"	-18	1
"DIRAS1"	-18.7	1
"CHID1"	-15.7	1
"WIPF2"	-22.4	1
"PLA2G16"	-18.8	1
"SPEM1"	-18.8	1
"RBM15B"	-18	1
"ARMC10"	-16.5	1
"CPN2"	-17.1	1
"MRE11A"	-20.7	1
"CYP2B6"	-20.6	1
"CRLF3"	-17.2	2
"CIITA"	-20.3	1
"PPIE"	-20.4	1
"USP9X"	-16.4	1
"AHCYL2"	-18.5	1
"TMEM33"	-17.8	1
"BET1L"	-18.4	1
"C14orf28"	-13.7	1
"C8orf34"	-17.3	1
"MIEF1"	-18	2
"MSC"	-22.1	1
"AL355390.1"	-19.6	1
"RAB11FIP4"	-21.1	1
"SNX22"	-21.2	2
"KLHL38"	-15.3	1
"SLC4A1AP"	-15.1	2
"ABCF1"	-17.6	4
"CUL4A"	-17.9	1
"ARL6IP6"	-13.8	1
"B3GNT5"	-14.9	1
"NPHP3"	-16.7	1
"RP11-455G16.1"	-18.7	1
"YME1L1"	-18.1	2
"CHRNA3"	-22.1	1
"GSX2"	-16.5	1
"AC026703.1"	-23.8	1
"PSD3"	-18.3	1
"CETN1"	-16.4	1
"NETO1"	-18.6	1
"SEPHS1"	-18.1	1
"FAM174B"	-21.2	1
"PRR14L"	-17.6	1
"DZIP1L"	-19.1	1
"IFNLR1"	-18	1
"IFNLR1"	-18.4	1
"RASSF1"	-21	1
"GRIK1"	-14.3	1
"ZNF704"	-19.1	2
"ZNF71"	-25.2	1
"SPSB1"	-20.9	1
"ZNF85"	-24.6	3
"LRRC14B"	-20	1
"ZNF571"	-15.7	1
"RHD"	-16.1	1
"ARSI"	-19.1	1
"COA5"	-20.3	3
"PAWR"	-16.7	2
"GIMAP6"	-21.3	1
"MCF2L2"	-18	1
"SDR42E1"	-14.8	1
"P2RX7"	-16.5	1
"MANEAL"	-18.1	1
"GP1BA"	-18	1
"PLEKHH1"	-20	1
"C16orf54"	-17.8	2
"RGPD6"	-16.9	1
"GNB1L"	-19.9	4
"RIPPLY3"	-17.9	1
"PEX26"	-20.2	1
"ZSCAN22"	-17	2
"GPR132"	-21.1	1
"LPAR5"	-19.2	1
"TRIM64B"	-17.4	1
"CALHM1"	-18.4	1
"GTF3C6"	-19.9	1
"ORAI1"	-16.9	1
"TMEM44"	-20.1	1
"SKA2"	-17.1	3
"AMER1"	-17.7	2
"MRTO4"	-23.3	1
"ATP6V0A2"	-17.3	1
"OPRM1"	-19.9	1
"C21orf90"	-16.4	1
"ZNF397"	-18.2	2
"WDR5B"	-15.9	1
"FLRT2"	-20.4	2
"NR4A3"	-20.3	1
"SNX20"	-16.5	1
"LRRC8B"	-16	1
"SOX1"	-17.9	2
"ZNF285"	-17.3	1
"PRMT3"	-21	1
"CSTF2T"	-16.4	1
"FBLN7"	-20.4	3
"CLN8"	-20.4	1
"POFUT2"	-21.1	1
"RBM43"	-16.1	1
"SLC25A10"	-26.6	1
"CROT"	-16.9	1
"SLC6A17"	-18.4	1
"ZNF703"	-20.3	1
"PP13439"	-22.3	2
"METTL7A"	-17.6	2
"PIWIL3"	-17.3	1
"CHST6"	-20.3	1
"PRAMEF1"	-14.5	1
"DGAT1"	-17.8	2
"CYB5D1"	-19	2
"PTGDR2"	-17.2	1
"AC009365.3"	-18.2	1
"OSBP2"	-18.4	1
"RLIM"	-27.3	2
"XPOT"	-20.4	1
"AEN"	-21.6	2
"NLRP9"	-23.3	1
"COLEC10"	-22.6	1
"TMEM105"	-19.3	1
"METTL21B"	-16.5	2
"MTMR3"	-18.8	2
"TMEM186"	-19.1	1
"TSKU"	-21	2
"FIGN"	-15.8	1
"DCAF4L1"	-22.8	3
"ANKRD45"	-16.7	1
"FAM83F"	-21.6	4
"ABHD17B"	-18	1
"GPR97"	-16.5	1
"PGP"	-22.8	1
"ARHGEF37"	-19	1
"KCTD11"	-16.6	2
"C22orf26"	-16.9	1
"CASP9"	-19	1
"ZNF677"	-19.8	1
"APAF1"	-18.7	2
"ACTL7A"	-17.2	1
"SREK1"	-21.7	1
"RGS9BP"	-18.6	2
"ZNF20"	-17.3	1
"C1QL4"	-17.9	1
"TPGS2"	-16.9	1
"TXNRD2"	-15.1	1
"PDZD8"	-17	1
"NUDT17"	-15.7	1
"FMN1"	-21.3	1
"ZDHHC8"	-19.6	2
"TMEM212"	-18.7	1
"FSD2"	-18.2	1
"CHP1"	-16.8	1
"ENTPD5"	-16	1
"FAM91A1"	-15.1	1
"BCL9L"	-20.1	1
"EMC10"	-17.5	1
"BMP2K"	-18.8	1
"ZNF486"	-17.7	1
"FMNL3"	-19	2
"POLM"	-19	2
"TESC"	-15.9	1
"CYP27C1"	-20.9	1
"INTU"	-19.1	1
"UNC5B"	-20	2
"AGAP3"	-20.5	1
"KLHDC10"	-17.6	2
"SF3B1"	-16.4	1
"RORA"	-19.1	2
"GRK1"	-20.3	1
"TNRC6B"	-18.6	1
"ACTR8"	-16.8	2
"CENPA"	-24.6	2
"CRISP1"	-16.6	1
"ZBTB16"	-21.4	1
"ZNF532"	-20.4	1
"RNF24"	-18.5	1
"ZNF202"	-19.7	1
"KIAA0930"	-22.1	1
"CDCA4"	-17.4	1
"STARD3"	-21	1
"LRAT"	-18.1	1
"FAM21C"	-14.9	1
"AP3S2"	-20.9	1
"CDC14A"	-16.3	1
"ZNF324B"	-21.9	2
"ANG"	-17.6	1
"FNDC3B"	-17.3	1
"CCDC88A"	-16.3	1
"STARD13"	-15.9	1
"C17orf62"	-17.3	1
"SEC62"	-17.3	1
"CEP63"	-17.7	1
"NUDT4"	-17.1	1
"CTBP2"	-17.9	1
"RBBP9"	-15.4	1
"TNPO1"	-19.1	1
"MSL3"	-16	1
"WTAP"	-16.1	1
"RAD51C"	-19.4	2
"KIAA1958"	-17.8	1
"GSG1"	-19.7	2
"ZNF394"	-21.8	1
"TTC33"	-16.4	1
"C5orf56"	-15.1	1
"C1QTNF6"	-19.7	1
"PHF20L1"	-15.1	1
"ISYNA1"	-17.1	1
"MRPL30"	-17	2
"MYO1F"	-19.6	1
"TMEM167B"	-21	1
"OTUD6A"	-18.9	1
"QPCT"	-19	1
"CHST4"	-15.7	2
"ZNF81"	-21.6	1
"NF2"	-26.4	2
"TRMT2B"	-18.2	2
"TEKT1"	-20.8	1
"TRIM2"	-15.7	1
"MTSS1L"	-22.2	1
"CRTC1"	-20.9	1
"EIF4EBP1"	-19	2
"SMTNL2"	-22.1	2
"NEDD4"	-20.3	1
"RHOC"	-16.9	1
"ZNF621"	-20.5	1
"TAS1R3"	-17.8	1
"PURG"	-13.1	1
"SRFBP1"	-18.2	1
"CSDE1"	-16.7	1
"SLC26A5"	-15.7	1
"FAM154B"	-19.1	1
"YPEL1"	-19	2
"MYO1B"	-17.4	1
"BAZ1B"	-17	1
"NDUFA4"	-19.8	3
"SERINC1"	-18.1	1
"GALNT15"	-17.3	1
"GLB1L2"	-17.8	1
"SEMA4D"	-16.5	1
"VHLL"	-18.7	1
"FASLG"	-15.2	1
"FGFR3"	-17.7	1
"IFITM10"	-20.5	1
"TSPAN18"	-18.2	1
"ZNF69"	-15.7	1
"ETV7"	-18.1	1
"ANXA8L2"	-20.4	1
"NDUFV3"	-19.6	3
"PRDX6"	-21.6	1
"H3F3C"	-13.2	1
"NUP43"	-21.4	1
"RRP1B"	-18.9	1
"LPHN1"	-19.2	1
"CCNG1"	-14.2	1
"PPIL4"	-19	1
"ZNF169"	-20.5	1
"KLRG2"	-16.7	1
"MCCC2"	-16.5	1
"BSDC1"	-18.3	1
"FCF1"	-18.9	1
"LCN6"	-14.7	1
"CFL2"	-17.9	2
"SH2B3"	-20.7	1
"NANOS2"	-15.3	1
"SPG7"	-21.9	1
"BRWD1"	-15.1	1
"CAPRIN1"	-18.8	1
"CDH5"	-20.4	1
"MAP3K7CL"	-15.6	1
"ANKFY1"	-19.8	2
"MPRIP"	-24.1	1
"ASTN2"	-17.6	1
"ANKS1B"	-14.3	1
"JARID2"	-19.1	1
"C6orf132"	-20.2	1
"SLC24A2"	-21.3	1
"CCDC30"	-17.9	1
"IFNAR2"	-19.2	1
"IFNAR2"	-18.5	1
"SUMF2"	-16.7	1
"SSX2IP"	-17.1	1
"ISM2"	-20.4	1
"JPH2"	-17.6	1
"PRLR"	-18.8	1
"SERINC3"	-16.6	1
"PLSCR1"	-20	1
"ASCC1"	-18.7	1
"PPP3CB"	-13	1
"C17orf62"	-17.9	1
"KIAA0247"	-18	1
"SNX18"	-18.2	2
"MCM7"	-18.4	1
"HOXA1"	-17.3	1
"PRELP"	-19.3	1
"IL7R"	-16.3	1
"CDHR4"	-16.7	1
"HHIPL2"	-16.2	1
"USF2"	-15.3	1
"TLDC1"	-17.7	1
"FOXO3"	-18.5	1
"ZC3H6"	-18.7	1
"ZNF136"	-18.1	1
"PXMP4"	-17.4	1
"IL6R"	-22.8	1
"COX19"	-17.4	1
"GRAP2"	-20	3
"OR7D2"	-16.1	1
"PCSK6"	-16.8	1
"TAF3"	-21	1
"KRBOX4"	-18.5	1
"SLC35F6"	-20.8	1
"FZD9"	-19	1
"MRRF"	-16.8	1
"LDLRAD2"	-20.6	1
"ZFAND4"	-16.9	1
"MCPH1"	-15	1
"LARP6"	-17.7	1
"ZNF107"	-19.1	2
"PRAMEF14"	-18.1	1
"ETS1"	-22.7	1
"DPPA3"	-19.1	2
"NLRP1"	-16.8	1
"RAD51D"	-20	1
"HDAC4"	-23.7	1
"NOL10"	-17.6	1
"NFIC"	-23	1
"NPAS3"	-15.1	1
"E2F3"	-20.2	1
"APP"	-19.5	1
"IKZF3"	-19.9	2
"EIF2B4"	-15	1
"KLC1"	-18.8	1
"MYL6"	-21.4	1
"UBE3C"	-18.8	1
"WDR3"	-23	1
"CCDC104"	-18.8	1
"POFUT2"	-21.1	2
"DDX52"	-19.2	3
"TBX5"	-13.2	1
"COPS7B"	-23.2	1
"ICK"	-17.2	1
"DOC2A"	-16.6	1
"FAM189B"	-17	1
"GRIN1"	-18.3	1
"FADS1"	-16.8	2
"CNTFR"	-16.5	1
"ACPP"	-16.7	1
"CAMK2G"	-18.8	1
"FAS"	-17.1	2
"IGDCC4"	-19.3	1
"MPI"	-17.5	1
"ACVR2B"	-20	2
"ZC3H7B"	-18.8	1
"ABHD2"	-19.2	1
"ZNF383"	-21.9	2
"CTSB"	-17.9	1
"HSD3B7"	-16.8	2
"MTMR14"	-13.4	1
"USP15"	-17.6	1
"PRAMEF3"	-22.7	1
"SKP1"	-24.1	1
"SPPL3"	-19.9	1
"ABCC11"	-15.7	1
"SVIP"	-18.7	1
"DUSP19"	-16.1	2
"COPS8"	-18.8	1
"NFAT5"	-21.4	1
"RBM3"	-20.1	2
"ADRA1A"	-18.3	1
"MAP7"	-21.8	1
"C11orf48"	-18.1	3
"TYW5"	-17.6	1
"ELOVL2"	-16.7	1
"PGAP1"	-19	1
"PRKRIP1"	-19.7	2
"H2BFM"	-15.1	1
"ATRNL1"	-17.3	1
"ZNF607"	-20.8	1
"FOXN4"	-20.6	1
"HMBOX1"	-18.3	1
"NHP2L1"	-17.7	1
"CCDC69"	-16.9	1
"NUDCD3"	-21	1
"ACAD11"	-18.3	2
"CFLAR"	-20.4	4
"NEK5"	-24.6	1
"UBE2H"	-17.5	1
"PLEKHA7"	-20.6	1
"FNBP1"	-20.1	2
"COA4"	-17	1
"PLGLB1"	-16.3	1
"GBP4"	-18.7	1
"LRRC20"	-20.5	1
"UBE2I"	-18.7	1
"TAT"	-21.2	1
"CYP20A1"	-19.5	2
"ACBD7"	-19.1	1
"CENPL"	-20.7	1
"CXADR"	-18	1
"RBCK1"	-17	1
"SH3BP2"	-21.4	1
"ORAI2"	-21.6	3
"ARHGEF26"	-15.2	1
"EML6"	-22.6	1
"PIGR"	-17	2
"C6orf132"	-16.2	1
"MAN1A2"	-18.6	1
"SON"	-15.9	1
"APOLD1"	-17.6	1
"BTN2A2"	-15.9	1
"PBRM1"	-15.5	1
"MAGEB10"	-19.9	1
"HS2ST1"	-17.9	1
"ZNF708"	-16.8	2
"RAB18"	-17.2	1
"IGF2R"	-18	3
"CLCC1"	-21	4
"CXorf23"	-16.1	1
"HCAR1"	-16.8	1
"ZNF254"	-16.2	1
"MOB3A"	-17.6	1
"DCTD"	-17.8	1
"TRIM38"	-17	3
"XPNPEP3"	-19.5	3
"VPS13B"	-17.5	1
"ZDHHC9"	-17.3	1
"MAP1LC3C"	-17.1	1
"SMC4"	-18.3	1
"SLC25A53"	-18.5	1
"C7orf50"	-19.6	1
"PAPD5"	-21.5	1
"C15orf38"	-17.9	1
"PLN"	-19.6	2
"FXR1"	-18.4	1
"TMEM170A"	-17.2	1
"FAM219B"	-21.4	2
"ANXA8"	-20.4	1
"NEGR1"	-21.7	1
"MCTP2"	-17	1
"AMER2"	-19.7	2
"SEMA4F"	-16.1	1
"SERTAD1"	-16.5	2
"NIPAL3"	-19.7	1
"MAGT1"	-21.8	1
"PAX5"	-20.2	1
"MAVS"	-20.6	3
"VPS13D"	-17.1	1
"ANXA8L1"	-20.4	1
"WDR37"	-21.9	1
"TMBIM4"	-25	1
"TRAPPC2"	-17	1
"ELP2"	-21.5	1
"TRDMT1"	-18.5	1
"FCRL1"	-19.5	1
"ZNF100"	-16.5	1
"ZC3HC1"	-18.3	1
"WDR55"	-20	2
"GDA"	-16.5	1
"TXLNB"	-16.2	1
"EPHA2"	-20.1	1
"FAM21B"	-14.9	1
"NFIX"	-22.7	1
"ARNT"	-17.4	1
"CELF1"	-21.9	1
"FRMD4A"	-20.3	1
"GIMAP5"	-16.8	1
"ZNF707"	-22	1
"SPATS2L"	-18.7	3
"ENTPD4"	-20.9	1
"ZXDA"	-18.8	1
"TTC37"	-18.8	1
"AL360004.1"	-18.9	1
"ZNF669"	-14.6	1
"BCAS4"	-21.3	3
"FAM114A1"	-17.8	1
"MYPN"	-18.8	2
"KLHL9"	-17	1
"SSU72"	-20.1	2
"PDE3A"	-20.5	1
"HIST1H2AG"	-16.9	1
"ELAVL3"	-24.7	1
"STK40"	-21.6	1
"PLGLB2"	-16.3	1
"MPZL1"	-17	2
"KCNK5"	-23.4	1
"EMP2"	-18.8	1
"CALCR"	-17.5	1
"TP53"	-16.7	1
"CBS"	-17.6	4
"ZDHHC14"	-20.8	1
"DDA1"	-24	1
"KCTD18"	-13.8	1
"CTAG1B"	-15.2	1
"ZNF517"	-19.1	1
"MCMBP"	-17.4	1
"DHDDS"	-17.1	2
"SPN"	-16.9	1
"ERGIC2"	-17.2	2
"CUX1"	-19.3	1
"ZNF860"	-19	1
"ZNF460"	-19	2
"STIL"	-15.8	1
"SLC35F1"	-19.7	1
"EXOC8"	-17.7	1
"NRP2"	-17.8	1
"ZNF280B"	-16.1	1
"PEA15"	-19.5	1
"PIGP"	-18.7	2
"TPPP"	-22.5	1
"C15orf39"	-16.6	1
"ST7L"	-19.6	1
"VKORC1L1"	-16.7	1
"SCUBE1"	-19.5	2
"NAA60"	-20.1	1
"DNAJC5"	-19.4	1
"MTHFSD"	-18.9	1
"ENPP1"	-16.7	1
"PCDHB16"	-18.8	2
"TMEM239"	-16.8	1
"GRAMD4"	-20.6	1
"LAMC3"	-18	1
"GART"	-17.2	1
"CCL28"	-14.8	1
"LRIG2"	-17.2	1
"PPP1R14C"	-15.9	1
"CAPZA2"	-21.2	1
"PJA2"	-16.6	1
"LRRTM3"	-18.1	1
"SMURF1"	-18.6	1
"TNNI1"	-20.1	3
"CTNNBL1"	-19.7	1
"KIAA0753"	-19.5	1
"HMGN2"	-19.3	1
"RPL12"	-18.8	1
"PNP"	-18.8	1
"ESRRG"	-18.5	1
"BRINP2"	-17.1	1
"SEPN1"	-17.7	1
"SLC9A8"	-20.1	1
"ZEB1"	-18.3	1
"SLC26A1"	-17.3	2
"GRM3"	-15	1
"ST6GAL2"	-17.7	1
"ASTN1"	-18.3	1
"TSC22D2"	-18.3	1
"PNMA5"	-17.4	1
"TEAD1"	-19.9	2
"TMEM184B"	-23.4	2
"INO80"	-18.7	1
"DARS2"	-19	1
"SFMBT2"	-18.9	3
"CNTF"	-18.5	1
"PCGF3"	-18.2	2
"TNFRSF1A"	-19.2	1
"PSG5"	-14.9	1
"CNST"	-17.5	1
"KIF26B"	-18.2	1
"EFCAB2"	-19	3
"EFCAB2"	-19.8	1
"CEP170"	-15.1	1
"TTC13"	-17.2	1
"OTX1"	-20.8	1
"IBA57"	-19.7	1
"SNAP47"	-19.2	2
"ERMARD"	-14.7	1
"ENAH"	-19	1
"FBXO28"	-19.8	1
"SLC30A10"	-16.9	2
"SLC22A2"	-15.8	1
"ANGEL2"	-17.4	2
"VASH2"	-17.1	1
"TATDN3"	-20.1	1
"LPGAT1"	-19.4	1
"SERTAD4"	-17.2	1
"HSD11B1"	-16.1	1
"PLXNA2"	-16.9	1
"CR1"	-17	1
"CD55"	-18.3	1
"FAIM3"	-19.8	1
"TULP4"	-20	1
"SERAC1"	-16.6	2
"KLHDC8A"	-21	1
"NUAK2"	-17.5	1
"MDM4"	-20.1	3
"PPP1R15B"	-16.9	1
"ETNK2"	-18.1	1
"SOX13"	-17.7	1
"TMEM183A"	-18.8	2
"MYCT1"	-21.2	1
"RABIF"	-22.7	1
"GPR37L1"	-20	1
"C6orf211"	-16.3	2
"PHLDA3"	-19.9	2
"MTHFD1L"	-16.1	1
"ULBP3"	-17.8	1
"LRP11"	-19	2
"ZBTB41"	-16.9	1
"CDC73"	-21.9	1
"GLRX2"	-15.7	1
"UCHL5"	-18.8	1
"UCHL5"	-16.1	1
"SASH1"	-16.7	1
"RNF2"	-16.7	1
"STX11"	-18.7	2
"HIVEP2"	-17.9	1
"CEP350"	-17.6	1
"TOR1AIP2"	-17.6	3
"SOAT1"	-17.2	1
"VTA1"	-17.8	2
"PAPPA2"	-19.9	1
"SERPINC1"	-19	1
"ZBTB37"	-18.9	2
"FASLG"	-14.9	1
"SCYL3"	-20.7	1
"DPT"	-17.3	1
"SFT2D2"	-21.6	1
"HBS1L"	-20.6	1
"GPR161"	-20	1
"MPC2"	-16.7	1
"RCSD1"	-18.2	1
"UCK2"	-17.6	1
"MGST3"	-18.3	1
"UAP1"	-15	1
"VNN1"	-18	1
"FCER1G"	-15.8	1
"ADAMTS4"	-19.6	1
"DEDD"	-14.4	1
"F11R"	-17.8	2
"VANGL2"	-19	1
"ARHGAP18"	-15.8	2
"KIRREL"	-19.6	1
"FCRL3"	-24.3	2
"ARHGEF11"	-20.4	1
"SEMA4A"	-19.6	1
"RSPO3"	-15.4	1
"KIAA0907"	-16	1
"KIAA0907"	-14.9	1
"ZBTB7B"	-20.2	1
"PMVK"	-22	3
"CEP85L"	-21.5	1
"GOPC"	-18.2	1
"KPNA5"	-18	2
"RAB13"	-17.2	1
"LAMA4"	-18.3	1
"GLRX3"	-21.2	1
"MKI67"	-21.6	1
"GATAD2B"	-21.8	1
"ILF2"	-18.6	1
"S100A16"	-18.7	1
"S100A7A"	-20.4	1
"TRAF3IP2"	-16.3	3
"UROS"	-17.2	1
"UROS"	-16.4	1
"THEM4"	-19.9	5
"LHPP"	-19.9	3
"SNX27"	-19.3	2
"KIAA1919"	-17.9	1
"GABPB2"	-17.6	1
"CTSS"	-16	1
"ENSA"	-19.2	1
"ENSA"	-21.4	1
"BEND3"	-19.5	1
"RTN4IP1"	-18.8	1
"RPRD2"	-15	1
"TIAL1"	-15.8	1
"OTUD7B"	-20.8	1
"FBXL4"	-15.5	1
"C10orf118"	-19	1
"CD160"	-17.9	1
"NHLRC2"	-17.5	3
"LIX1L"	-19.7	2
"MAP3K7"	-16.6	1
"PDE4DIP"	-17.5	1
"ANKRD6"	-22.2	1
"RRAGD"	-19.1	1
"GPAM"	-19.2	1
"GDAP2"	-17.7	1
"BRCC3"	-19.6	1
"RNGTT"	-18.5	1
"RARS2"	-18.6	1
"DKC1"	-15.7	1
"DUSP5"	-19.6	1
"SMNDC1"	-20.6	1
"PLXNA3"	-19.6	2
"KCND3"	-21.3	1
"SORCS1"	-22	1
"GSTO2"	-19.1	1
"WDR96"	-18.9	1
"ATP5F1"	-17.3	2
"RWDD2A"	-19	1
"ALX3"	-18.8	1
"NEURL1B"	-19.2	1
"GSTM5"	-19.5	1
"GSTM4"	-19.6	1
"LCA5"	-20.1	2
"GNAI3"	-16.1	1
"SFXN2"	-18.2	2
"SUFU"	-18.8	3
"KIAA1324"	-17	1
"IMPG1"	-17.5	1
"CLCC1"	-21	2
"GMEB2"	-17.8	1
"SLC30A7"	-18.5	1
"CDC14A"	-18.3	1
"RTCA"	-16.9	1
"HIAT1"	-17.8	1
"PPDPF"	-25.4	1
"BTRC"	-18.6	1
"LPPR5"	-14.2	1
"TMEM56"	-17.6	1
"ALG14"	-20	3
"HAUS7"	-20.1	1
"FNBP1L"	-15.1	1
"PNMA3"	-16.8	1
"DR1"	-20.8	3
"CSAG1"	-13.5	1
"MTF2"	-15	1
"PRRG3"	-20.8	2
"MTM1"	-16.4	1
"ABCC2"	-17.6	2
"OGFRL1"	-17.9	1
"ZNF326"	-19.3	2
"SMAP1"	-14.6	1
"LRRC8C"	-14.7	1
"GTF2B"	-17.8	1
"LMO4"	-18.4	1
"BCL10"	-16.7	1
"MCOLN3"	-21.1	1
"GOLGA7B"	-20.4	1
"CTBS"	-13.5	2
"LGSN"	-18.7	1
"MAP7D3"	-17.8	1
"SAMD13"	-16	1
"KIAA1586"	-16.5	2
"PIGK"	-20	1
"GPC4"	-19.6	2
"USP26"	-14.7	1
"HS6ST2"	-14.5	1
"IGSF1"	-15.8	1
"ENOX2"	-16.7	1
"ZNF280C"	-18.1	1
"PPP1R3D"	-19.2	1
"WDR78"	-18.8	1
"LEPR"	-14.6	1
"LEPROT"	-22.3	1
"EFHC1"	-20.1	2
"OPALIN"	-18.3	1
"TM2D1"	-17.6	1
"XIAP"	-20	1
"ENTPD1"	-19.5	3
"DAB1"	-20	1
"GPR110"	-17	1
"PRKAA2"	-20.3	1
"BSND"	-20.7	3
"TTC22"	-16.1	1
"ACOT11"	-18.8	1
"MCTS1"	-17.3	2
"CYP2C19"	-16.1	2
"NOC3L"	-15.1	1
"SLC35G1"	-14.6	1
"NKAP"	-17.9	1
"TSHZ2"	-20.3	1
"SCP2"	-16.5	1
"ECHDC2"	-20.1	2
"NKRF"	-21.2	1
"ZYG11A"	-17.5	1
"NFATC2"	-16.8	1
"ORC1"	-20.2	1
"ZFYVE9"	-20.3	1
"PARD6B"	-17	1
"TMEM189"	-23	3
"ANKRD1"	-15.7	1
"PMPCA"	-19.6	1
"NACC2"	-21.7	1
"IFIT1"	-20.9	1
"IFIT2"	-21.9	1
"CMPK1"	-18.3	1
"ADAMTS13"	-18.9	1
"PTEN"	-18.1	1
"LURAP1"	-16.8	3
"PAK3"	-18.5	1
"SURF6"	-21.3	1
"GBGT1"	-15	1
"BMPR1A"	-20.4	2
"CHRDL1"	-18.7	1
"OPN4"	-23.2	1
"TMEM164"	-18.9	1
"NXT2"	-15.6	1
"MRPS18A"	-21.1	1
"CDHR1"	-20.7	1
"GTF3C4"	-17	1
"HECTD3"	-16.9	1
"FAM213A"	-19.3	2
"RAPGEF1"	-20.3	1
"MAT1A"	-20.6	1
"POLH"	-17.4	1
"TMEM53"	-17.8	1
"PRRC2B"	-19.8	1
"ERI3"	-19.8	1
"SLC12A5"	-21.3	1
"EXOSC2"	-17.2	2
"RPS24"	-18.7	1
"POLR1C"	-17.6	1
"KDM4A"	-16.5	1
"GPR107"	-19	1
"PRPS1"	-19.6	2
"NUP62CL"	-19	2
"MPL"	-17.3	2
"C1orf50"	-16.5	2
"FOXJ3"	-17.3	1
"RAB40A"	-17.4	1
"TP53TG5"	-19.3	1
"BHLHB9"	-19.8	1
"STK4"	-17.4	1
"MFSD2A"	-17.5	1
"BMP8B"	-18.6	1
"CNPY3"	-13.6	1
"FUT11"	-18.5	2
"CERCAM"	-16.9	1
"HEYL"	-19.1	3
"TRUB2"	-18.9	4
"CENPI"	-17.9	1
"DNAJC9"	-15.2	1
"TAF8"	-19.6	1
"USP49"	-19.5	1
"FHL3"	-20.2	1
"MTF1"	-18.5	1
"FOXP4"	-18.5	1
"MEAF6"	-15.9	1
"SPOCK2"	-18.2	2
"CHST3"	-18.4	1
"APOOL"	-21.6	1
"PTPRT"	-19.6	1
"AGO3"	-19.1	1
"SH3BGRL"	-13.9	1
"CHD6"	-17.2	1
"PSMB2"	-19	4
"SAR1A"	-19.4	2
"LPIN3"	-21.2	1
"TACR2"	-16.2	1
"RALGPS1"	-18.4	1
"RNF8"	-18.3	1
"TBC1D22B"	-19.8	1
"RBBP4"	-16.6	1
"RABEPK"	-18.2	1
"HDAC8"	-16.7	1
"NEK6"	-20	2
"DENND1A"	-17.7	1
"DENND1A"	-18.7	1
"KPNA6"	-18.4	2
"C2orf72"	-19.3	1
"SPOCD1"	-16.4	1
"ERCC6L"	-19.4	5
"ZBTB6"	-18.5	1
"RC3H2"	-17.5	1
"ACRC"	-19.8	1
"REEP3"	-21.7	1
"TTLL11"	-18.9	1
"EPB41"	-16.9	1
"TAF12"	-15.1	1
"PTAFR"	-18	1
"TGIF2"	-16.7	1
"TRAF1"	-21.3	2
"ZWINT"	-17.4	1
