"SYMBOL"	"energy"	"Nsites"
"DCAF12"	-23.7	1
"TAF11"	-20.4	1
"SMURF1"	-27.1	1
"MOCS2"	-19	1
"TNNI1"	-21.5	1
"DCLRE1A"	-23.5	1
"TOX"	-19.6	1
"FAM110B"	-21.7	1
"IPO9"	-27.6	1
"MAPK10"	-22.5	1
"WISP3"	-20	1
"CNTNAP2"	-21.9	1
"ZNF277"	-25.2	1
"GOLGA4"	-19.1	1
"PCGF3"	-23.5	1
"ZNF652"	-23	2
"CNR1"	-23.4	1
"ZNF670"	-22.9	1
"EFCAB2"	-24.8	1
"AKT3"	-21.6	1
"GPR137B"	-21.3	1
"MLK4"	-21.2	1
"TTC13"	-32.6	1
"C1orf198"	-25.3	1
"CCSAP"	-19.5	1
"THBS2"	-23.4	1
"PARP1"	-19.8	1
"H3F3A"	-16.3	1
"ENAH"	-23.6	2
"FGFR1OP"	-25.7	1
"WDR26"	-20.9	1
"FBXO28"	-18.8	2
"PARK2"	-22.5	1
"MARK1"	-20.4	1
"GPATCH2"	-20.9	1
"CENPF"	-21.5	1
"SMYD2"	-20.9	1
"VASH2"	-18.1	1
"NSL1"	-24.5	2
"ATF3"	-23.4	1
"SLC30A1"	-25.3	1
"SERTAD4"	-20.6	1
"PFKFB2"	-22.5	1
"TULP4"	-21.6	1
"DYRK3"	-21.7	1
"SLC45A3"	-20.2	1
"TFB1M"	-19.6	1
"PPP1R15B"	-20.6	1
"RGS17"	-23.2	1
"MYCT1"	-27.8	1
"CYB5R1"	-19.6	1
"KDM5B"	-21.5	1
"PPP1R12B"	-26.3	1
"UBE2T"	-21.2	1
"LMOD1"	-23.1	1
"PKP1"	-24.3	1
"PLEKHG1"	-18.2	1
"C1orf106"	-23.9	1
"KIF14"	-20.7	1
"CRB1"	-22.6	1
"ZBTB41"	-19.9	2
"CFHR5"	-22.5	1
"RGS18"	-20.4	1
"SAMD5"	-25.6	1
"RAB32"	-21.5	1
"SHPRH"	-16.7	1
"PEX3"	-19	1
"RC3H1"	-20.1	1
"ZBTB37"	-22	3
"DNM3"	-18.3	2
"HBS1L"	-20.9	2
"MPC2"	-21.1	1
"ATF6"	-23	1
"MOXD1"	-21.3	1
"SLAMF6"	-21.2	1
"ETV3"	-20.3	1
"TPD52L1"	-22.5	1
"PBXIP1"	-22.2	1
"KPNA5"	-16.7	1
"TSPYL1"	-23.7	1
"MARCKS"	-21.3	1
"LAMA4"	-22.4	1
"FAM229B"	-23.2	1
"TRAF3IP2"	-24	1
"UROS"	-24.8	1
"IKZF5"	-19.7	1
"CDK19"	-21.2	2
"CD164"	-17.5	1
"NSMCE4A"	-13.8	1
"HIST3H2BB"	-24	2
"HIST1H3H"	-24.1	1
"NBPF20"	-19	1
"NBPF14"	-19.4	1
"NBPF24"	-20	1
"FBXL4"	-23.2	1
"FAM160B1"	-22.9	1
"C10orf118"	-24	1
"CD160"	-22.6	1
"RNF115"	-23.2	1
"MANEA"	-16.8	1
"ITGA10"	-21.2	1
"NBPF10"	-25.8	2
"CLIC2"	-20.9	2
"SHOC2"	-20.6	1
"HIPK1"	-21.3	1
"SORCS3"	-24.9	1
"DDX20"	-22.5	1
"TPBG"	-21.7	1
"FAM46A"	-17.2	1
"SH3PXD2A"	-23.1	1
"CSF1"	-23.6	1
"INA"	-17.8	1
"GNAI3"	-20.9	1
"AMIGO1"	-24.8	1
"CNNM2"	-22.7	1
"DBT"	-27	3
"AGL"	-16.3	1
"TMEM56"	-20.3	1
"C10orf2"	-20.7	1
"ZNF275"	-22.3	1
"TMED5"	-19.6	1
"GLMN"	-19.2	2
"ABCC2"	-16.7	1
"LRRC8C"	-20.7	1
"AFF2"	-24.7	1
"FMR1"	-16.8	1
"ENTPD7"	-23.2	2
"LMO4"	-24.9	1
"BCL10"	-20.9	1
"BEND6"	-15.8	1
"BEND6"	-16.2	1
"PTGFR"	-18.9	1
"DNAJB4"	-23.8	1
"FUBP1"	-18.8	1
"ZZZ3"	-20.2	1
"PIGK"	-18.1	1
"ACADM"	-13.2	1
"CRYZ"	-19.9	1
"FPGT-TNNI3K"	-20.1	1
"DIRAS3"	-20	1
"GNG12"	-21.4	1
"FRAT2"	-21.9	1
"SGIP1"	-18.3	1
"PDE4B"	-18.6	1
"LEPROT"	-24.5	1
"ALG6"	-21.3	1
"PKHD1"	-21	1
"OPALIN"	-19.2	1
"HOOK1"	-26.4	1
"PRKAA2"	-20.3	1
"PPAP2B"	-23.2	2
"MCTS1"	-22.6	1
"HSPB11"	-20.9	1
"PLCE1"	-23	1
"NKAP"	-22.3	2
"NDUFA1"	-19	1
"CDC5L"	-19.3	1
"CEP55"	-18	1
"NKRF"	-20.1	1
"NFATC2"	-24	1
"ZFYVE9"	-25.3	1
"TNKS2"	-22	1
"IL13RA1"	-22.6	1
"HECTD2"	-25.3	2
"HECTD2"	-18.6	1
"NACC2"	-24.4	1
"IFIT1B"	-21.2	1
"IFIT2"	-19.4	1
"CYP4X1"	-14.8	1
"EFCAB14"	-24	1
"RNLS"	-22	1
"BMPR1A"	-23.2	1
"GBGT1"	-18.8	1
"NXT2"	-17.8	1
"GTF3C4"	-27.1	1
"FAM213A"	-23.2	1
"POLH"	-24.5	2
"PRRC2B"	-23.3	1
"TSC22D3"	-22.7	1
"GPR107"	-26.6	1
"PRPS1"	-22.6	1
"CLDN19"	-24	1
"FOXJ3"	-23.3	1
"RAB40A"	-20.6	1
"RIMS3"	-22.6	5
"SAMD8"	-22.5	2
"VCL"	-27	1
"CERCAM"	-21.2	1
"RIMS4"	-21.8	1
"UBR2"	-21.2	1
"SF3A3"	-22.8	1
"PCDH11X"	-19.8	1
"CHST3"	-23.7	1
"KLHL4"	-19	1
"L3MBTL1"	-18.2	1
"AGO4"	-21.7	1
"SH3BGRL"	-15.5	1
"BRWD3"	-17.6	1
"TRAF3IP1"	-24.9	1
"ANGPTL2"	-22.2	1
"NAP1L2"	-17.5	1
"PPP6C"	-20.2	2
"GOLGA1"	-24.6	1
"HDAC8"	-19.2	1
"RC3H2"	-18.9	1
"PPIL1"	-21.1	1
"SRSF3"	-25.6	1
"PHACTR4"	-24.9	1
"RAB14"	-19.8	1
"MEGF9"	-21.4	1
"PCDH15"	-22.1	1
"C10orf53"	-25.5	1
"SLC31A1"	-22.6	1
"SUSD1"	-22.2	3
"GPRIN2"	-27.1	1
"CXCL12"	-21.2	2
"CNR2"	-23.9	1
"FZD8"	-23.1	1
"SLC44A1"	-17.2	1
"NTM"	-23	1
"SMC2"	-21.3	1
"MRPL50"	-20.1	1
"LPPR1"	-19.6	1
"ZXDB"	-19.4	1
"SPIN3"	-22.3	1
"KLF8"	-22.7	1
"WNK3"	-18.6	1
"ZNF367"	-18.9	1
"CBFA2T2"	-24.8	1
"PHF2"	-24.6	1
"FAM120A"	-17.5	2
"RCC2"	-21.7	1
"NINJ1"	-27.6	1
"COBLL1"	-19.7	1
"PADI1"	-22.4	1
"FBXO42"	-22.7	1
"RP11-363G10.2"	-19	1
"RP11-114H20.1"	-19	1
"TUBGCP3"	-24.4	1
"KIF3B"	-22.4	1
"POFUT1"	-24.1	1
"SYK"	-21.1	1
"DIRAS2"	-22.8	1
"KYNU"	-19.9	1
"SECISBP2"	-20	1
"C9orf170"	-21.1	1
"AGTPBP1"	-22.5	1
"NTRK2"	-23.3	1
"C9orf64"	-26.6	1
"RASEF"	-19.8	1
"BMI1"	-18.1	1
"GCNT1"	-22.8	1
"RFX8"	-15.5	1
"HLA-F"	-17.7	1
"RILPL1"	-23.8	1
"RORB"	-22.3	1
"GDA"	-18.1	1
"CASZ1"	-21.3	1
"OR11A1"	-18.4	1
"C9orf135"	-14.4	1
"PLXDC2"	-21.3	1
"FXN"	-22.6	2
"FAM196B"	-22.4	2
"TGOLN2"	-19.6	1
"CBWD7"	-12.8	1
"CBWD6"	-11	1
"IRG1"	-20.5	1
"TMEM236"	-22.1	1
"KLF12"	-20.4	1
"FAM216A"	-24.9	1
"NOL9"	-22.6	1
"BTN3A2"	-21.3	1
"AC021218.2"	-22.9	1
"SLC17A4"	-21	1
"C11orf83"	-23	1
"RECK"	-21.6	1
"CD177"	-24.7	1
"FBXO47"	-27.1	1
"GPR34"	-21.2	1
"DCLRE1C"	-20.2	1
"PAK7"	-19	1
"DNAAF1"	-18.6	1
"COX7A2L"	-22.4	1
"GDF9"	-17	1
"C2orf91"	-24.6	1
"CAMK1D"	-24.6	1
"SDHAF1"	-22.4	1
"GK"	-23.4	1
"IL1RAPL1"	-21.8	1
"RBM24"	-23.7	2
"NGRN"	-19.6	2
"ACOT9"	-26.4	1
"PTCHD1"	-21.8	1
"PHEX"	-21.2	1
"TMEM170B"	-21.1	1
"FAM179A"	-24.8	1
"AP5S1"	-24.6	1
"AP5S1"	-25.5	1
"EIF1AX"	-20.3	1
"ARRDC2"	-19.8	1
"TRPC4"	-20.5	1
"IPO7"	-25.5	1
"PDHA1"	-19.5	1
"DDX58"	-20.2	1
"RREB1"	-21.9	1
"RS1"	-21.6	1
"RFESD"	-17.9	1
"ARSK"	-22.4	1
"CDK14"	-22.6	1
"RPP40"	-18.3	1
"LRRC19"	-21.4	1
"ITPA"	-23.4	1
"SYAP1"	-24.9	1
"USP3"	-22.6	1
"SLC25A51"	-21.8	1
"B3GALT5"	-27.3	1
"BNIP3L"	-15.6	1
"PTCD2"	-21.8	1
"ZDHHC21"	-21.5	1
"IRF4"	-23.8	1
"SLC5A3"	-21.5	1
"MIS12"	-20.3	2
"MIER3"	-22.6	1
"ITSN1"	-24.7	2
"ITPR2"	-23.3	1
"CCP110"	-26.4	2
"CAMKK1"	-22.5	1
"MTMR6"	-21.7	1
"CDC37L1"	-21	1
"RFX3"	-19.2	2
"LGI2"	-23.5	1
"IGF2BP2"	-22.3	1
"FGF9"	-20.8	1
"CBWD5"	-12.8	1
"SEMA5A"	-24.1	1
"SERPINB5"	-22	1
"NPHP3"	-18.8	1
"LNP1"	-24.6	1
"CADM2"	-22.6	1
"EOGT"	-20.7	2
"TRIM71"	-24	1
"FANCD2"	-21.2	1
"ADAD1"	-19.6	1
"GPR56"	-24.8	1
"SEPT14"	-25.2	1
"KCNQ3"	-26	2
"STK38L"	-18.1	1
"DCP2"	-21.5	1
"RNF180"	-21.5	1
"RNF20"	-25.1	1
"PRTG"	-21	1
"RTF1"	-24.4	1
"RALGAPA1"	-23	1
"KLC1"	-23.7	1
"DCAF5"	-21.6	1
"KRTAP4-4"	-19.6	1
"C17orf51"	-22.5	2
"KIR3DL1"	-20.3	1
"TP53BP2"	-22.7	1
"MDM4"	-22.9	2
"ZNF180"	-21.1	1
"HDLBP"	-26.1	1
"MTERFD2"	-13.4	1
"ZFP30"	-22.5	1
"SLC22A3"	-22.9	1
"FXYD5"	-23.5	1
"ZNF181"	-22	2
"DPY19L3"	-22.8	1
"PKLR"	-18.2	1
"CCDC50"	-20.3	1
"OSBPL7"	-18.3	1
"CD300E"	-23.3	1
"KCNJ1"	-24	1
"CDON"	-22.2	1
"GALNT3"	-19.6	1
"POGZ"	-23.9	1
"PDCD10"	-16.3	1
"ABLIM1"	-22.6	1
"FILIP1"	-19.6	1
"VTI1A"	-21.7	1
"RPL13"	-22.8	1
"PDGFD"	-22.8	2
"OSBPL8"	-17.8	1
"BCL2L11"	-20.6	1
"LIMS1"	-21.3	1
"BCL2L15"	-20.6	1
"IRF2"	-17.9	1
"SRPK2"	-20.8	1
"NR1I2"	-20.7	1
"ESYT1"	-19.5	1
"MTHFD2"	-23.4	1
"SLC10A7"	-22	1
"GAPVD1"	-23	2
"SENP7"	-25.9	1
"G3BP1"	-26.6	1
"NIT2"	-23.3	1
"ZNF655"	-25.2	1
"SV2B"	-23.6	2
"SYNPO"	-22.5	1
"RCCD1"	-21.7	1
"FBXL20"	-25.5	1
"SPRY1"	-22.6	1
"PRDM5"	-20.3	1
"CCT4"	-20.6	1
"KRIT1"	-21.8	1
"AKAP13"	-22	1
"ELOVL6"	-28.5	1
"IRX5"	-13.4	1
"ZNF207"	-24.6	3
"AKAP5"	-21.7	1
"PAIP2"	-21.7	1
"ZBTB3"	-21.8	1
"SLC39A8"	-15.1	1
"KIF20A"	-17.6	1
"NRG4"	-22.9	1
"RPL8"	-21.5	1
"SPOCK1"	-17.9	1
"C5orf24"	-20.9	1
"SNCA"	-18.8	1
"FAM13A"	-19.9	1
"MSANTD3"	-23.3	1
"ZNF747"	-22.8	1
"PFDN6"	-18.7	1
"AFF1"	-20.8	1
"LYNX1"	-25.2	1
"CELF1"	-24.7	1
"VDR"	-21.8	1
"DNAJC6"	-19.4	1
"SCAF11"	-27.9	1
"SOCS4"	-23.5	2
"ZHX1"	-18.1	1
"SNTB1"	-23.5	1
"FERMT2"	-18.5	1
"TRPS1"	-21.8	1
"CXCL12"	-21.2	1
"VAPB"	-27.2	2
"CAPRIN2"	-20.3	1
"NCOR1"	-19.9	1
"ZNF286A"	-22.3	1
"ST8SIA1"	-20.5	1
"KLHL28"	-23.2	1
"JMY"	-19.7	1
"ARSB"	-22.3	1
"PDE1C"	-21.4	1
"UEVLD"	-23.2	1
"GEMIN2"	-22.5	1
"KIAA0430"	-20.6	1
"TCEA1"	-16.7	1
"HNF4G"	-23	1
"ADHFE1"	-21.7	1
"COL4A4"	-18.2	1
"TMEM106B"	-22.1	1
"THRB"	-25.8	1
"NOP9"	-22.6	1
"SOX10"	-23.4	1
"NFKBID"	-22.5	1
"RBAK"	-19.6	1
"MOCS2"	-18.5	1
"DDHD2"	-22.9	1
"APOL3"	-27.6	1
"BLOC1S5"	-20.6	1
"STK24"	-21.3	2
"CCDC64"	-23.1	1
"TMEM209"	-19.3	1
"MCM3AP"	-21.7	1
"PGBD4"	-22.5	1
"IQCJ"	-24.7	1
"U2SURP"	-20.6	1
"STK32A"	-22.7	1
"BCL2"	-24.5	1
"ADAM22"	-25.4	2
"ZFP90"	-21	1
"CREBZF"	-19.6	2
"VGLL3"	-19.4	1
"SMAD4"	-23.9	1
"PAX1"	-25.5	1
"DPYSL3"	-20.2	1
"PCDHA12"	-21.1	1
"PCDHA11"	-21.1	1
"GRB10"	-24.5	2
"KSR1"	-23.2	1
"KCNE1"	-32.2	1
"C14orf23"	-22.1	2
"CABYR"	-30.1	1
"C22orf39"	-19.2	1
"ZNF594"	-22.5	1
"MRAP"	-21.1	1
"FAM134B"	-14.4	1
"SLITRK6"	-15.8	1
"DSCAM"	-26.3	1
"WDR47"	-16.3	1
"NBPF11"	-19.4	1
"SLC6A4"	-23.2	1
"KIAA1210"	-22.3	1
"COMMD5"	-26.5	1
"SNRPD3"	-23	1
"CARF"	-21.7	1
"BLVRA"	-21	1
"GABRR2"	-23.6	1
"PROM2"	-18.9	1
"INO80D"	-21.6	1
"ANTXR2"	-23.9	2
"IFRD1"	-21	2
"HOXD12"	-23.3	1
"RDX"	-18.2	1
"RANGAP1"	-21.7	1
"SUN2"	-26.7	1
"GPR12"	-20.8	1
"NXPH1"	-17.5	1
"TCHP"	-27.1	1
"IDNK"	-19.3	1
"KDSR"	-23.2	2
"HIPK2"	-23.9	2
"NLK"	-18.7	1
"MBD5"	-21.5	2
"ZFPM2"	-16.9	1
"PRDM6"	-22.8	2
"TMEM211"	-15.7	1
"CCNL2"	-24.4	1
"AAK1"	-28	1
"SLC39A10"	-19.8	1
"XIRP2"	-18.7	1
"PCDH20"	-18.1	1
"FAM185A"	-18.1	1
"AFF3"	-25.2	1
"TMEM237"	-21.4	1
"BZW1"	-20.6	1
"SNX13"	-17.5	1
"KCMF1"	-28.4	1
"CLEC16A"	-25.6	1
"RAB1A"	-19.4	1
"MAP3K2"	-24.6	2
"ARMC3"	-17.9	1
"SFXN5"	-22.3	1
"ERMN"	-17.4	1
"HNRNPA3"	-23.1	1
"TMEM25"	-25.4	1
"CPEB3"	-23.6	2
"MARVELD2"	-22.9	2
"PRDM2"	-20.3	2
"DENND6B"	-21.4	1
"GGA1"	-20.4	1
"DPY19L4"	-21.9	1
"ZNF557"	-24.1	1
"MICAL3"	-23.8	1
"CCR8"	-19.5	1
"CRCP"	-28.3	1
"RDH13"	-23.3	1
"RPH3A"	-21.1	1
"GPI"	-20.4	1
"WDR35"	-16.9	1
"KNSTRN"	-26.6	1
"PHTF2"	-15.4	1
"RP11-195F19.5"	-25.1	1
"MUSK"	-21	1
"NBPF16"	-19.1	1
"PLCL2"	-20.5	1
"HLA-DPB1"	-23.8	1
"MTERF"	-21	1
"ZFHX2"	-21.1	1
"ARL8B"	-24.6	1
"ARHGAP28"	-20.2	1
"PMPCB"	-16	1
"PLEKHA2"	-21.7	1
"ATF7"	-26	2
"AKR7L"	-20.4	1
"TFRC"	-18.7	1
"ARHGEF38"	-19	2
"ZNF284"	-22.5	1
"IFIH1"	-19.3	1
"ANKRD34C"	-23.7	1
"ZNF275"	-20.8	1
"MCMDC2"	-18.5	1
"AUH"	-20.9	1
"SLC25A12"	-21.6	1
"IL1RAP"	-23.9	1
"ZNF880"	-22.5	1
"IRGQ"	-25.7	1
"THSD7A"	-23.6	1
"PEG3"	-19.1	1
"NTF3"	-15.1	1
"RFX7"	-16.2	2
"KIAA0040"	-19.3	1
"ZNF736"	-22.9	1
"GPBP1"	-26.4	1
"ZNF655"	-25.2	2
"FAM104B"	-23.3	1
"KSR2"	-23.8	2
"SLC25A48"	-23.9	1
"EIF4E3"	-23.9	1
"SYS1"	-22.4	1
"ARHGEF7"	-20.3	1
"PNPLA8"	-19.2	1
"UCP3"	-21.3	1
"SLC30A8"	-19.3	1
"SNX13"	-17.8	1
"BAIAP2"	-25.3	1
"GABRA1"	-17.5	2
"HMGCLL1"	-17.7	1
"LDB3"	-24.8	1
"SLC36A1"	-19.3	1
"POLR2H"	-25.7	1
"SYNPO2"	-22.4	1
"ZBTB10"	-19.5	1
"CHD8"	-16.7	1
"DCAF7"	-22.5	1
"TMCC1"	-21.5	1
"CREB1"	-24.1	1
"ZNF778"	-21.6	1
"PRR14L"	-22.8	1
"HHIP"	-23.7	1
"MAP6"	-23.7	1
"TAPBP"	-21.6	1
"C11orf70"	-18.5	1
"KIF5C"	-18.5	1
"UBE2J1"	-20.5	1
"ABTB2"	-23.6	1
"SEPT7"	-20.9	1
"ZNF814"	-22.4	1
"SRSF11"	-20.5	1
"MAPRE2"	-21.9	1
"C8orf56"	-17.3	1
"GLYCTK"	-22.2	1
"MFAP3"	-22.1	2
"VPS53"	-24.8	1
"GALNT15"	-24.4	1
"TBC1D26"	-22	1
"SPG20"	-17.6	1
"LRCH3"	-23.5	1
"ZSCAN31"	-16.7	1
"KIAA1549"	-24.5	2
"NBPF9"	-21.3	1
"SLC46A1"	-24.3	1
"PEF1"	-20.5	1
"ESR1"	-19.8	1
"PDK3"	-21.8	1
"PSD4"	-26.1	1
"EPB41L1"	-26.5	1
"FZR1"	-28.9	1
"EMX2"	-18.9	1
"NBPF15"	-19.1	1
"ZNF587B"	-21.8	1
"NBPF12"	-19.4	1
"ERVMER34-1"	-26.3	1
"ZNF879"	-17.7	1
"CARF"	-21.3	1
"MFN2"	-23.9	1
"KCNK2"	-17.4	1
"FAM115C"	-20.5	1
"FGF12"	-22.9	1
"CHRM2"	-19	1
"SLC25A36"	-18.7	1
"NBPF12"	-20	1
"LRRC34"	-20.5	1
"PACS2"	-24.4	1
"CD36"	-18.8	1
"TAF1D"	-20.1	1
"RASAL2"	-21	1
"NIPBL"	-23.2	1
"PALM2"	-24.2	1
"ARSG"	-20.3	1
"FKTN"	-18.3	1
"IFNE"	-21.3	3
"TNF"	-19.6	1
"PLEKHA8"	-22.3	1
"NBEAL1"	-23.2	1
"SHANK2"	-23.1	1
"USP53"	-19.6	1
"CDK15"	-22.9	1
"CYR61"	-20.5	1
"GLI2"	-22	1
"CADM1"	-23.5	2
"HGF"	-12.1	1
"UNC5C"	-20.6	1
"MARCH8"	-23.4	2
"UBE2D3"	-21	2
"SLC6A11"	-23.4	1
"USP41"	-18.7	1
"STMN1"	-19	1
"DEPDC1"	-21.7	1
"TMED7"	-23.2	1
"ZNF302"	-21.7	1
"JAK3"	-22.6	2
"CLSTN2"	-24	1
"ROPN1"	-22.6	1
"CDS2"	-22.3	1
"MME"	-22.6	1
"EVI2A"	-21.9	1
"ROBO2"	-22.2	1
"MDM2"	-21.9	2
"PARP9"	-19.4	1
"ZBTB20"	-23.8	1
"CT45A5"	-20.5	1
"NUPL1"	-20.9	1
"CEP70"	-18.4	1
"MEF2D"	-21.7	1
"HLTF"	-17.3	1
"NOVA1"	-16.7	1
"WWTR1"	-20	1
"SCAF11"	-21	1
"DNAJC24"	-23.4	1
"MALSU1"	-19.2	2
"ZNF33A"	-27.3	1
"EIF1"	-22.8	1
"DAPK1"	-19.7	1
"CT45A2"	-20.5	1
"PCCB"	-22.1	1
"MFN1"	-22.3	1
"RP11-73M18.2"	-23.7	1
"SMARCE1"	-22.3	1
"MED12L"	-20.9	1
"NSUN4"	-24.5	2
"PURG"	-19.5	2
"MRPS14"	-21.9	1
"ST6GALNAC5"	-17.2	1
"MDM2"	-20.5	1
"AZI2"	-23.1	1
"TMED5"	-19.9	1
"METTL2B"	-23.2	1
"GMPPB"	-24.2	1
"ZNF169"	-21.6	1
"C6orf89"	-23.2	1
"DOCK5"	-25.1	1
"ZNF789"	-25	1
"ADAM9"	-16.6	1
"MEIS1"	-21.4	1
"UHMK1"	-25.1	1
"DNAJA4"	-19.4	1
"CEP41"	-19.8	1
"LSAMP"	-21	1
"SHOX2"	-18	1
"CT45A6"	-20.5	1
"ONECUT2"	-22.5	1
"DIEXF"	-24.3	1
"FNDC3A"	-16	1
"HERC4"	-23.1	1
"FAM199X"	-18.2	2
"FAM208A"	-19.2	1
"RPSAP58"	-18.3	1
"FBXL17"	-25.7	1
"DHX36"	-19.3	1
"PRRX1"	-21.6	1
"CT45A1"	-20.5	1
"KCNMB3"	-21.4	1
"PPM1L"	-24.9	1
"SEC61B"	-17	1
"CASR"	-19.4	1
"RP11-422N16.3"	-22.3	1
"SH3TC2"	-24.8	1
"TMEM167A"	-20.5	1
"BEND4"	-24.2	1
"CNBP"	-24.9	1
"WHSC1"	-24.6	1
"TMEM158"	-21.2	1
"PCDHA1"	-21.1	1
"CDKN2AIP"	-18.1	1
"REEP5"	-27.1	1
"SMUG1"	-24.8	1
"ZNF141"	-25.6	1
"GPR111"	-17.9	1
"TECRL"	-25.5	1
"SEPP1"	-18.8	1
"USP27X"	-16.8	1
"MTX3"	-26.6	1
"RPL37"	-22.6	1
"HDGFL1"	-20.8	1
"HTN1"	-18	1
"RP11-766F14.2"	-23.8	1
"RNF4"	-23.9	1
"INPP4B"	-21.9	1
"MYO10"	-25.5	1
"TMEM144"	-21.6	1
"FAM13A"	-21.5	2
"RNF150"	-24	1
"RABL5"	-25.7	2
"UBE2W"	-23.1	1
"C8orf22"	-18.9	1
"ASPH"	-21.2	1
"ERI1"	-20.9	1
"ATP6V0E1"	-20	1
"SLC25A37"	-22	1
"TCEA1"	-16	1
"UBR5"	-18.7	1
"GINS4"	-23.2	1
"ATOX1"	-22.7	1
"PIK3R1"	-24.6	1
"SNTG1"	-17.9	1
"RNF130"	-25.2	1
"PCDHA3"	-21.1	1
"SKP1"	-21.1	1
"MYBL1"	-20.4	2
"MRPL22"	-19.5	1
"RP11-758M4.1"	-20.5	1
"RANBP17"	-18.3	1
"RUNX1T1"	-27	1
"KIAA1456"	-22.2	1
"ARHGAP42"	-21.8	1
"PTS"	-17.3	1
"PCDHA7"	-21.1	1
"PCDHA2"	-21.1	1
"GUCY1A2"	-18.9	1
"C9orf135"	-16.4	1
"PAFAH1B2"	-19.9	1
"TPD52L1"	-21.8	1
"C11orf88"	-18.6	1
"PCDHA6"	-21.1	1
"PCDHA5"	-21.1	1
"SPTBN2"	-25.7	1
"EID1"	-21	1
"C11orf57"	-23.9	2
"PCDHA4"	-21.1	1
"FBXO3"	-27.9	1
"SIGIRR"	-21.5	1
"C11orf63"	-19.1	1
"GPR68"	-22.2	1
"PCDHA8"	-21.1	1
"SERGEF"	-22.8	1
"MAGEL2"	-18.6	1
"MEX3A"	-20	1
"ACER3"	-21.6	1
"PCDHA9"	-21.1	1
"HSPA8"	-20.7	1
"SPA17"	-21.2	1
"SAMD3"	-18.6	1
"NEU3"	-22.6	1
"LUZP2"	-19.5	1
"CALCB"	-19.5	1
"NCAM1"	-20.7	1
"SYBU"	-17.3	1
"C11orf73"	-20.8	1
"KMT2A"	-24.4	2
"C11orf74"	-23	1
"MS4A1"	-21.6	1
"FAM227A"	-22.8	1
"AC135178.1"	-23.7	2
"POLH"	-19.6	1
"PGPEP1L"	-13.4	1
"SLC22A10"	-14.7	1
"ZNF268"	-21.3	1
"SESN3"	-20.8	1
"PLD5"	-22.5	1
"LRCH3"	-19.6	1
"PIK3CD"	-24.5	1
"MELK"	-23.9	1
"AL136531.1"	-24.3	1
"KIAA0319"	-24.4	1
"SOD2"	-26.9	2
"ABCC9"	-18.8	1
"FKBP9"	-24.2	1
"ALG10"	-22.9	1
"MAGOHB"	-20.8	1
"CLDN19"	-22.2	1
"CACNB4"	-19.8	1
"CTD-2140B24.4"	-21.3	1
"CYLD"	-23.8	1
"RBM7"	-20.8	1
"TMSB15B"	-20	1
"DSE"	-21.1	1
"TFRC"	-19.8	1
"ARF1"	-25	1
"TTC39C"	-20.6	1
"FHL5"	-21.7	1
"SCARB1"	-21.9	1
"ZNF662"	-25.4	1
"SMLR1"	-21.5	1
"RBM7"	-22	1
"WRB"	-20.9	1
"HABP2"	-21.9	1
"ORAOV1"	-23.2	1
"SLFN5"	-21.2	1
"SAMD8"	-22.5	1
"FKBP5"	-23.4	1
"ENPP3"	-19.6	1
"COL4A1"	-23.5	1
"PCDH7"	-17.8	1
"LATS1"	-20.6	1
"NDUFB10"	-17.7	1
"TSFM"	-17	1
"DHRS4"	-22.9	1
"MYNN"	-19.5	1
"ZNF83"	-15.4	1
"RND2"	-20	1
"ZNF506"	-12.9	1
"DHRS4L2"	-22.9	1
"SMAD5"	-20.9	1
"PIAS2"	-18.2	1
"CYB561A3"	-23.4	1
"FAM132B"	-22.1	1
"CHERP"	-25.7	1
"PRR13"	-24.3	1
"CLEC5A"	-21.4	1
"ANKS1B"	-18	1
"CHST11"	-16.6	1
"OAS3"	-23.2	1
"ASH1L"	-27.3	1
"RP11-644F5.10"	-26.8	1
"UBE2N"	-23.7	2
"ZNF385A"	-20.2	1
"ARL1"	-22.8	1
"RGS6"	-25.6	2
"GPATCH2L"	-20.1	1
"XRCC3"	-26.9	1
"SERPINA4"	-23.9	1
"DAAM1"	-18.2	1
"NAA30"	-23.1	1
"TTLL5"	-24.6	1
"TNFSF12"	-25.3	1
"CCDC18"	-15.3	1
"RD3L"	-21.7	1
"ZEB2"	-19	1
"SHISA9"	-21.5	1
"TLE3"	-25	1
"ZNF280D"	-21.1	1
"ITGB3"	-26.4	1
"DUT"	-19.7	1
"CERS2"	-24.6	1
"LINS"	-17.4	1
"NETO2"	-21.9	1
"XKR7"	-22.8	1
"ERI2"	-22.9	1
"BEAN1"	-23.5	1
"KLHL36"	-23.2	1
"TMEM178B"	-22.9	1
"C16orf45"	-23.8	1
"TBC1D24"	-20.9	1
"GGA2"	-26.9	2
"CDYL2"	-22.5	1
"PPP1R27"	-21.8	1
"RAB40B"	-23.4	2
"NUP88"	-15.9	1
"NOVA1"	-13.9	1
"KANSL1"	-19.3	1
"NXN"	-23.4	2
"SOCS7"	-22.5	1
"C17orf75"	-23.5	1
"ZNF207"	-24.5	2
"DDX42"	-18.1	1
"ENGASE"	-22.3	1
"C18orf32"	-23	1
"CNDP2"	-20.9	1
"DYNLL2"	-23	3
"SRSF1"	-21.3	1
"CDH8"	-23.9	1
"VEZF1"	-23.6	1
"RPL17-C18orf32"	-15.4	1
