"SYMBOL"	"energy"	"Nsites"
"LRRC20"	-28.9	1
"MXRA7"	-23.7	1
"SLMO2"	-19.6	1
"TAT"	-23.5	1
"MYO9A"	-25.1	1
"CYP20A1"	-30.1	2
"CENPL"	-25.9	1
"RBCK1"	-28.1	1
"ARIH2"	-31.5	1
"PTP4A2"	-14.9	1
"CCDC25"	-22.3	1
"RSPO1"	-25.5	1
"WFDC11"	-26.2	1
"ARC"	-25	1
"ATN1"	-22.8	1
"RSPO3"	-22.3	1
"CNNM1"	-24.5	1
"TNFRSF10C"	-26	1
"BICD2"	-23.7	1
"DCX"	-26.3	1
"ZNF708"	-23.7	1
"IGF2R"	-28.4	1
"PEX2"	-21.7	2
"NRP2"	-24	1
"XPNPEP3"	-23.6	1
"VPS13B"	-24.2	1
"BCL11B"	-24.2	1
"TBC1D8B"	-25.4	1
"KCNQ2"	-27.6	1
"COL9A1"	-17.1	1
"FAM212B"	-23.3	1
"FLNB"	-24.7	1
"GALP"	-23.3	1
"PAPD5"	-22.7	1
"C15orf38"	-23.8	1
"PQLC1"	-28.9	1
"SEMA5B"	-23.7	1
"ASB13"	-22.2	1
"CREB5"	-23.5	1
"NEGR1"	-23.3	1
"MAFG"	-27.3	2
"MCTP2"	-23.5	1
"BCL2L11"	-24.5	1
"CARD8"	-25.1	1
"ELK4"	-22.8	1
"MPPED2"	-28.1	1
"HMGN5"	-18.3	1
"S1PR3"	-22.5	1
"WDR37"	-25.6	1
"TMBIM4"	-25	1
"TNKS1BP1"	-21.6	1
"WDR55"	-24.7	1
"SPATS2L"	-25.9	2
"ENTPD4"	-21.6	1
"HELZ"	-24.7	2
"MYPN"	-24.3	1
"TGFBR2"	-34.3	3
"ZNF511"	-25.6	1
"XRCC2"	-25.1	1
"EDARADD"	-22.4	1
"ARAP1"	-26	1
"TRPV6"	-28.4	1
"RGR"	-23.8	1
"TP53"	-23.1	1
"PGLYRP4"	-19.1	1
"ZDHHC14"	-25.4	2
"NUDT16"	-24.1	3
"DDA1"	-25.1	1
"ZNF517"	-25.4	1
"DMBX1"	-26.2	1
"CDK18"	-23.1	1
"SPN"	-26.1	1
"AFAP1"	-25.8	1
"MSN"	-24.2	1
"ZNF460"	-24.4	1
"EXOC8"	-25.5	1
"NRP2"	-21.1	1
"SLC22A6"	-28.8	1
"DSC3"	-24.4	1
"ZNF528"	-22.2	1
"PIGP"	-25.3	1
"RRM2"	-24.5	1
"C15orf39"	-31.2	1
"ST7L"	-25.8	1
"PCGF2"	-28.6	1
"SIGLEC14"	-21	1
"UBE2Z"	-24.8	1
"FAM107A"	-29.2	1
"PCDHB16"	-27.4	1
"ZSCAN12"	-21.1	1
"MPEG1"	-21.3	1
"LAMC3"	-24.2	1
"ZNF627"	-20.2	1
"PAPSS2"	-21.1	1
"MAP3K3"	-27.8	1
"TNNI1"	-24.6	1
"CALD1"	-21.6	1
"TGM2"	-24.2	1
"LRRC10"	-21.7	1
"PAX9"	-21.7	1
"FAM110B"	-22	1
"FCRL2"	-22.3	1
"ESRRG"	-24.1	1
"IPO9"	-24.9	1
"VAMP1"	-22.9	1
"TBKBP1"	-22.3	1
"PCDH11X"	-20.6	1
"E2F2"	-27.3	1
"CD3E"	-20.2	1
"GRIN3A"	-24.8	1
"ZNF277"	-26.8	1
"FCRL5"	-25.4	1
"MSRB1"	-24.3	1
"TMEM184B"	-29.5	1
"INO80"	-25.5	1
"PCGF3"	-26.2	1
"LRP2BP"	-23.7	1
"KIF26B"	-23.2	1
"EFCAB2"	-27.3	1
"AKT3"	-26.1	2
"KMO"	-23.9	1
"MTR"	-29	1
"AGT"	-25.3	1
"GALNT2"	-27.8	1
"IBA57"	-27.7	1
"THBS2"	-26.4	1
"C1orf95"	-25.7	1
"TCP10"	-28.6	1
"ENAH"	-23.6	1
"LYPLAL1"	-21.2	2
"GPATCH2"	-22.1	2
"SLC22A2"	-20.1	1
"FLVCR1"	-23.9	1
"SERTAD4"	-18.5	1
"RSPH3"	-25.2	1
"SERAC1"	-20.6	1
"SLC45A3"	-24.9	1
"KLHDC8A"	-24.1	1
"PIK3C2B"	-25	1
"OPTC"	-22.3	1
"PPP1R12B"	-28.9	1
"C6orf211"	-24.6	2
"C1orf106"	-22.1	1
"NUP43"	-28.6	1
"SAMD5"	-26.1	1
"EPM2A"	-21.9	2
"SMG7"	-23.5	1
"KIAA1614"	-27.4	1
"AIG1"	-22.8	1
"CEP350"	-19.9	1
"TOR1AIP2"	-21.7	1
"CITED2"	-20.8	1
"RC3H1"	-23	1
"ZBTB37"	-24.2	2
"DNM3"	-22.5	1
"HBS1L"	-22.5	1
"GPR161"	-26.5	1
"SGK1"	-22.6	1
"POU2F1"	-30.6	2
"GPA33"	-24.1	1
"DDR2"	-23.7	1
"VNN1"	-20.8	1
"CD48"	-21	1
"PEX19"	-22.2	1
"KIRREL"	-25.1	1
"GBA"	-23.6	1
"FAM26E"	-25	1
"TSPYL1"	-24.9	1
"TCERG1L"	-21.3	1
"GLRX3"	-24.2	1
"GATAD2B"	-29	1
"S100A16"	-26.1	1
"S100A2"	-25.2	1
"PRR9"	-20	1
"TRAF3IP2"	-24.8	1
"UROS"	-26.4	1
"CEP57L1"	-21.9	1
"SCML4"	-30.1	1
"QRSL1"	-24.9	1
"SEC23IP"	-24.7	1
"RNF115"	-24.9	1
"LIX1L"	-22.8	1
"NBPF10"	-25.2	2
"ANKRD6"	-23.7	1
"MAGI3"	-25.6	1
"GSTO2"	-25.8	1
"RWDD2A"	-22.6	1
"FAM46A"	-23.8	2
"SH3PXD2A"	-28.2	1
"LCA5"	-21.9	1
"CNNM2"	-24.7	4
"SFXN2"	-25.2	1
"SUFU"	-27.5	1
"OPN1MW2"	-23	1
"OPN1MW"	-23	1
"IMPG1"	-17.2	1
"IMPG1"	-24.8	1
"SLC35A3"	-21.8	2
"POLL"	-26.5	1
"KAZALD1"	-22.8	1
"ALG14"	-23.4	1
"PRRG3"	-26.6	2
"GBP6"	-22.6	1
"ENTPD7"	-23	1
"SH3GLB1"	-24	1
"MCOLN3"	-19.9	1
"GOLGA7B"	-30.5	1
"MTG2"	-25.5	1
"TNNI3K"	-17.1	1
"LCOR"	-24.1	1
"ENTPD1"	-22.8	1
"CYP2C8"	-20.5	1
"ACOT11"	-23.8	1
"CASS4"	-21.8	1
"PLCE1"	-24.3	1
"SLC35G1"	-29.9	1
"CDC5L"	-20.1	1
"SLC1A7"	-23.9	1
"NFATC2"	-30	1
"MAN1B1"	-24.1	1
"PARD6B"	-23.4	2
"KTI12"	-19.8	1
"RAB3B"	-25	1
"DNLZ"	-26.2	1
"KCNB1"	-23.3	1
"LHX3"	-27.7	1
"OLFM1"	-19.5	1
"COL5A1"	-26.1	2
"AGBL4"	-23	1
"STAMBPL1"	-22.5	3
"STAMBPL1"	-18.5	1
"ANKRD22"	-22.7	2
"LURAP1"	-26.2	1
"SURF4"	-22.9	1
"TMEM164"	-26.2	1
"CDHR1"	-24.9	1
"GTF3C4"	-24.5	1
"UCK1"	-25.6	1
"PPAPDC3"	-22.1	1
"CCDC24"	-24.2	1
"SFTPA2"	-23.7	1
"EXOSC2"	-21.9	1
"TSC22D3"	-23.3	1
"PRPS1"	-21	1
"KCNMA1"	-23.7	2
"NEURL2"	-22	1
"CLDN19"	-23.7	1
"TBC1D13"	-28.4	1
"SAMD8"	-23.5	1
"SET"	-28.9	2
"PLAU"	-22.1	1
"TCEAL6"	-19.6	1
"MYCL"	-20.1	1
"CERCAM"	-24.2	1
"HPCAL4"	-29.1	1
"URM1"	-25.6	1
"HEYL"	-29.7	1
"TRUB2"	-24.1	1
"MRPS16"	-25.5	1
"DNAJC9"	-19.4	1
"RP1-139D8.6"	-23	1
"OSER1"	-17.8	1
"JPH2"	-28.6	2
"CCND3"	-21.3	1
"USP49"	-26.3	1
"FHL3"	-23.6	1
"MEAF6"	-23.3	1
"GRIK3"	-25.9	3
"CHST3"	-26.4	1
"TRAPPC3"	-24.4	1
"PTPRT"	-28.7	1
"AGO3"	-24.8	1
"AGO4"	-24.7	1
"EIF4EBP2"	-27	1
"PSMB2"	-24.1	1
"SAR1A"	-25.7	1
"H2AFY2"	-19.8	1
"SH2D3C"	-20.1	1
"FAM129B"	-23.4	1
"TRAF3IP1"	-23	1
"DLGAP3"	-23.5	1
"CSMD2"	-23.1	1
"HPCA"	-21.1	1
"FNDC5"	-23.5	1
"PABPC1L2A"	-24.2	1
"PABPC1L2B"	-24.2	1
"NR5A1"	-23.6	1
"C2orf72"	-25.9	1
"RABGAP1"	-22.1	1
"ZBTB6"	-20.1	1
"CXCR3"	-22.3	1
"NKAIN1"	-23.7	1
"TRAF1"	-23.8	1
"ZNF76"	-21.1	1
"NLGN3"	-28.2	1
"OGDHL"	-23.7	1
"RGS3"	-25.5	1
"MAPK8"	-19.9	1
"DHDDS"	-21.6	1
"PRPF4"	-23.8	1
"SNX30"	-24.4	1
"KIAA1958"	-23.5	1
"SUSD1"	-26	1
"NCMAP"	-24.6	1
"BAK1"	-25.1	1
"CNR2"	-23.9	1
"HMGCL"	-26.7	1
"GALE"	-27	1
"LYPLA2"	-24	1
"ID3"	-23.7	2
"EPB41L4B"	-22.7	1
"TMEM38B"	-18.9	1
"FSD1L"	-19.6	1
"EDA2R"	-23.6	1
"NPLOC4"	-25.3	2
"TMEM246"	-20.8	1
"NRP1"	-19.8	1
"KLF8"	-24.3	1
"TGFBR1"	-25.2	1
"ANKS6"	-25.1	1
"KIF17"	-25	1
"CAMK2N1"	-30.8	1
"RALY"	-27.2	1
"TSR2"	-25.5	1
"C20orf144"	-24.8	1
"ZNF510"	-24.8	1
"METTL8"	-24.7	1
"MAP3K8"	-18.4	1
"CD300LD"	-25.8	1
"TMEM255B"	-23.1	1
"RCC2"	-28	2
"NINJ1"	-28.6	1
"NXPE2"	-20.9	1
"RSG1"	-20.7	1
"SYK"	-25.7	2
"NAALAD2"	-22.2	1
"ISCA1"	-22.2	1
"SHROOM4"	-26.4	1
"KAZN"	-25.7	1
"ABI1"	-19.2	1
"NTRK2"	-27.5	1
"NTRK2"	-27	1
"CCDC22"	-25.3	1
"ZNF549"	-26.1	2
"CDSN"	-24.3	1
"PTPRH"	-25.5	1
"MTHFR"	-29.1	1
"PRUNE2"	-23.5	1
"RILPL1"	-25	1
"MOG"	-23.5	1
"KCNC3"	-24.3	2
"CASZ1"	-29.4	1
"DCT"	-22.9	1
"DFFA"	-25.7	2
"DFFA"	-24.9	2
"GPC6"	-21.9	1
"CNNM4"	-23.6	1
"KIF1B"	-24.7	1
"SLITRK1"	-24.6	1
"TRPM3"	-27.6	1
"NEBL"	-22.2	1
"POU4F1"	-22.5	1
"PLXDC2"	-22.6	1
"ZKSCAN3"	-23.4	1
"CTNNBIP1"	-32.5	1
"MEN1"	-35.5	1
"SLC2A5"	-20.5	1
"SLC2A5"	-24.6	1
"HIST1H2AH"	-23.3	1
"KCTD12"	-24.2	2
"HECTD4"	-23.5	1
"ST8SIA6"	-18.6	1
"TBC1D4"	-20.6	1
"PNMAL2"	-22.1	1
"KLHL21"	-26.7	1
"KLF12"	-24.7	3
"TRDMT1"	-24	1
"HES2"	-23.9	1
"LRRC3C"	-24.9	2
"CXorf36"	-24.4	1
"OR13J1"	-21.1	1
"PCDHA9"	-22.6	1
"AJAP1"	-25.5	3
"SPIRE2"	-24.8	1
"C19orf54"	-27.5	1
"HSPA14"	-23.9	1
"ARHGEF16"	-24.5	1
"SLC35B4"	-27	1
"LIG3"	-24.1	1
"TCF7"	-23.5	1
"C16orf46"	-20.1	1
"XK"	-26	1
"CRLS1"	-22.3	1
"MCM8"	-21.4	1
"TAB3"	-21.1	1
"C20orf196"	-18.1	1
"IL1RAPL1"	-24.2	2
"C11orf91"	-21.6	1
"ZNF774"	-29.7	1
"TPD52"	-21.9	1
"ECHDC3"	-26.2	1
"DNAJC15"	-23.4	1
"GFOD1"	-27.1	1
"PHACTR1"	-21.6	1
"E2F4"	-25.1	1
"LYRM7"	-29	1
"TMEM194A"	-23.7	1
"KCNC1"	-27.7	1
"WBP4"	-21.8	1
"YPEL5"	-22.2	1
"KIN"	-26.5	1
"STOML3"	-22.5	1
"CXorf23"	-22.8	1
"ARIH1"	-27.2	1
"SAMD9"	-19.1	1
"ARSK"	-24.8	1
"TEK"	-19.6	1
"SLC25A35"	-25.4	2
"KL"	-24.3	1
"TXLNG"	-19.6	1
"CCDC85C"	-29.6	3
"FOCAD"	-25.4	1
"PXDC1"	-24.1	1
"USP3"	-24.5	1
"TCEANC"	-22	1
"SH3GL2"	-21	1
"B3GALT5"	-26.9	2
"EBF4"	-29.8	1
"FRMPD4"	-25.7	1
"PDE4A"	-26.7	1
"SERF1B"	-20.4	1
"TAF9"	-19.5	1
"CENPO"	-25.5	1
"ZDHHC21"	-22.6	1
"NLN"	-26.4	1
"CDX2"	-28.2	1
"SLC5A3"	-23.2	1
"AKAP17A"	-24.4	1
"ADARB2"	-25.1	1
"ITSN1"	-28.2	2
"FAM49A"	-25	1
"TMC5"	-25.8	1
"MLANA"	-20.9	1
"STK35"	-26.2	1
"GREB1"	-27.6	1
"C2orf50"	-23.7	1
"GAGE1"	-19.5	1
"ARRDC5"	-22.2	1
"TMEM44"	-35.1	1
"SLC34A2"	-23.3	1
"SLC45A2"	-23.2	1
"SOD3"	-29.7	2
"IGF2BP2"	-24.5	1
"CEMP1"	-24.2	1
"RNF215"	-28.6	1
"FBXL18"	-28.8	1
"DEAF1"	-18.7	1
"CACNA2D4"	-24.9	1
"NKD2"	-26.7	1
"HGFAC"	-23.4	1
"ZIC4"	-22.8	1
"NME9"	-19.4	1
"PTPLB"	-25.8	1
"GTPBP8"	-25.3	1
"TRIM71"	-26.5	2
"SH3BP5"	-23	1
"SRRM3"	-23.7	1
"KDM1B"	-16.6	1
"FAM83H"	-23.9	1
"LRRK1"	-24.2	2
"KCNQ3"	-33.5	1
"POU6F1"	-27	1
"WIZ"	-25.7	1
"PRTG"	-22.9	1
"POU2F2"	-26.3	1
"TBR1"	-20.2	1
"GXYLT2"	-22.8	1
"LYST"	-24.9	1
"SQSTM1"	-24.6	1
"GREB1"	-22.2	1
"UVSSA"	-21.9	1
"CCDC88C"	-26.5	1
"CCNK"	-25	1
"SYTL2"	-17.1	1
"HEATR5A"	-22.8	1
"COL23A1"	-25.6	1
"PCNXL4"	-22.3	1
"ZNF586"	-21.4	1
"LAIR1"	-29.1	1
"RPL13A"	-25.4	1
"TP53BP2"	-22.4	1
"GPS2"	-20.3	1
"ATG16L1"	-23.4	1
"AKT2"	-23.3	1
"TMCO1"	-23.2	1
"FAM106A"	-24.3	2
"MAG"	-25.7	1
"FXYD5"	-19.5	1
"FAM117B"	-22.8	1
"C1QTNF1"	-24.7	1
"CIT"	-35.9	1
"BRF1"	-26.7	1
"CD300LB"	-25.4	1
"RAD9B"	-20	1
"SMIM8"	-27.3	1
"TDG"	-20.9	1
"NT5DC3"	-26.8	2
"CYB561"	-23.2	1
"VWA2"	-23	1
"CUL5"	-21.8	2
"NME1"	-21.9	1
"NTNG2"	-26.1	1
"TNPO3"	-26.7	1
"SLC24A4"	-25.6	1
"ISY1"	-26.6	1
"MAPK9"	-22.2	1
"LONRF2"	-27.8	1
"REV1"	-28.9	1
"FOXP2"	-25.5	1
"IKBKG"	-22	2
"COG5"	-25.2	1
"TFAP2B"	-22.6	2
"UBTD2"	-18.4	1
"SLC29A1"	-23.1	2
"MRPL19"	-22.6	1
"EVA1A"	-23.8	1
"SYT12"	-26.3	1
"C1QTNF2"	-24.9	1
"KRT35"	-25.5	1
"C7orf43"	-24.3	1
"HELLS"	-25.1	1
"KLC2"	-22.6	1
"ELMSAN1"	-25.4	2
"CSF3"	-25.2	1
"SV2B"	-22.7	3
"SYNPO"	-26.3	1
"FAM122A"	-20.4	1
"PPARGC1B"	-23.4	1
"SPRY1"	-23.6	1
"TADA2A"	-21.4	1
"GTF2F1"	-22.5	1
"PCDH1"	-20.3	1
"SLFN12"	-27.6	1
"CFI"	-14.2	1
"ZNF207"	-26.5	1
"ANKRD13B"	-27.2	1
"KIF20A"	-20.9	1
"DAK"	-27.4	1
"SPOCK1"	-22.9	1
"CDKN2AIPNL"	-17.4	1
"ZNF747"	-27.6	2
"AFF1"	-21.7	1
"DNAJC30"	-25.7	1
"ZNF365"	-19.6	1
"CDK1"	-18.4	1
"FAM135B"	-23.3	1
"LBH"	-27.6	2
"PSMB8"	-27.1	1
"DIDO1"	-25.8	1
"AGPAT1"	-27.6	1
"ADAMTS20"	-18.1	1
"EPN2"	-24.4	1
"ZNF488"	-26.5	1
"ATP6V1C1"	-25.2	4
"NTRK2"	-22.1	1
"ZNF286A"	-26.1	1
"NCALD"	-26	1
"VPS13B"	-25.5	1
"MOBP"	-24.4	1
"XIRP1"	-28	1
"KRBA2"	-25.7	1
"SLC25A35"	-24.2	2
"HOXA3"	-26.3	1
"ETV6"	-31	1
"ZNF765"	-24.4	1
"SLC12A1"	-23.8	1
"RBMS3"	-24.2	1
"SLC30A5"	-24.3	1
"CARHSP1"	-27.4	1
"TMEM106B"	-22.2	1
"DDX17"	-19.3	1
"SLC38A9"	-23.9	1
"NFKBID"	-26.8	1
"CLDN6"	-20	1
"ZSCAN29"	-20.2	1
"UBE2G1"	-23.5	1
"MCF2L"	-21.9	1
"PRKAA1"	-22.9	1
"PLAA"	-26	1
"BAIAP3"	-24.6	1
"C15orf52"	-23.7	1
"CDHR5"	-28.1	1
"C21orf58"	-27.7	1
"RGS11"	-23.7	1
"POLR3D"	-22.7	2
"C19orf38"	-24.5	1
"AGO3"	-25.4	2
"MBP"	-25.3	1
"MAP2K7"	-28	1
"CCNB1IP1"	-23.8	1
"C15orf38-AP3S2"	-25.1	1
"INF2"	-27.7	1
"VGLL3"	-22.7	2
"KRTAP5-11"	-29.3	1
"KRTAP5-7"	-27	1
"LCP1"	-20.1	1
"SFTPA1"	-23	1
"HSDL2"	-24.1	1
"ATL3"	-23.5	1
"COL13A1"	-27	1
"C17orf103"	-29.4	4
"CTNND1"	-23.2	1
"LCMT1"	-23	1
"AC007952.5"	-24.5	1
"ALKBH5"	-25.7	1
"CX3CR1"	-20.3	1
"PLA2G4E"	-22.9	1
"ZNF594"	-25.1	1
"SYT14"	-21.3	1
"KDM5A"	-25.7	2
"HIC1"	-24.8	1
"MAPK8IP2"	-25.8	1
"RUNX3"	-24	1
"STK35"	-25.6	1
"C20orf96"	-24.2	1
"KREMEN1"	-25.2	2
"KRTAP10-4"	-33.7	1
"DLEU7"	-17.7	1
"C9orf152"	-26.6	1
"KLHDC7A"	-27.8	1
"ZG16"	-23	2
"VAMP1"	-21	1
"MMACHC"	-20.2	1
"MB"	-26.9	1
"POP1"	-21.1	1
"PDE7A"	-26.5	1
"KIAA1841"	-21	2
"P2RX6"	-30.6	1
"STEAP2"	-22.2	1
"SAR1B"	-22.9	2
"DRP2"	-23.7	1
"TEAD3"	-29.7	1
"BLVRA"	-26.9	2
"METTL15"	-15.8	1
"CARD10"	-26.9	1
"EFR3B"	-23.3	2
"PLEKHB2"	-27.5	1
"WWC2"	-22.2	1
"DPP6"	-24.7	1
"ZBTB40"	-25.8	2
"HOXD12"	-26.4	1
"FAM161A"	-20.2	1
"NOLC1"	-28.1	1
"RAPGEF3"	-25.1	1
"NMNAT3"	-24.1	1
"RELA"	-24.6	1
"GDPD3"	-26.8	1
"DPP6"	-21.4	1
"TRIOBP"	-29	1
"PSG2"	-16.8	1
"PARD3B"	-24.7	1
"HIPK2"	-26.8	2
"ABCB5"	-17.9	1
"MBD5"	-25.4	1
"LL22NC03-63E9.3"	-26.6	1
"TBL1X"	-22.9	1
"DHCR7"	-27.2	1
"ICOSLG"	-27	1
"C5orf56"	-25.6	1
"CHRNA2"	-26.3	1
"TBX20"	-19.7	1
"TMEM14E"	-23.4	1
"C7orf65"	-25.1	1
"CLASP1"	-22.1	1
"AAK1"	-25.3	1
"ALAD"	-25.1	1
"FHL2"	-22.5	1
"FAM185A"	-20.5	1
"RAD21L1"	-17.9	1
"AC013269.5"	-24.8	1
"TET3"	-22.6	1
"WIPF3"	-24.3	1
"ADRA2B"	-23	1
"RAD9B"	-21.2	1
"SHANK2"	-20.7	1
"STK16"	-24.8	2
"SCN9A"	-23.5	1
"C2orf68"	-20.8	1
"CLEC16A"	-27.4	2
"LYSMD4"	-22	1
"POTEG"	-26.6	1
"TTC31"	-21.1	1
"NABP1"	-25.8	1
"DACT3"	-24	1
"METTL21A"	-22.8	1
"HJURP"	-23.1	1
"KRTAP5-2"	-29.3	1
"C17orf72"	-26.1	3
"CROT"	-21.6	1
"TMEM182"	-22.6	1
"SPOCK2"	-23.6	1
"PRKCA"	-27.9	1
"C1orf112"	-16.5	1
"SRGAP2"	-25.8	1
"WDR26"	-19.5	1
"CRCP"	-27.3	2
"TMEM251"	-26.6	1
"DNAH3"	-25.4	1
"CABYR"	-16.7	1
"HTR3E"	-20.1	1
"MGRN1"	-28.9	1
"NCKIPSD"	-25	1
"TMPPE"	-27.2	1
"SLMAP"	-17.8	1
"ZNF740"	-23.8	1
"FAM27D1"	-25.9	1
"CTXN2"	-22.3	1
"CLEC17A"	-31.5	2
"MPPED1"	-23.7	1
"ISY1-RAB43"	-29.7	1
"C9orf69"	-24.9	1
"TP63"	-24.2	1
"SP8"	-21.1	1
"BCL2L13"	-21.9	1
"IMPDH1"	-27	2
"MTERF"	-22.2	1
"FOXA2"	-19.8	1
"ARL8B"	-20.9	1
"STK3"	-18.1	1
"CRTC3"	-24.8	1
"ATF7"	-26.6	1
"PAX7"	-25.6	1
"NISCH"	-25.5	1
"SBNO1"	-23.2	1
"WHSC1"	-23.6	1
"ZNF578"	-28.5	1
"TMEM235"	-24.9	1
"MRVI1"	-24.4	1
"ZNF697"	-22.9	1
"CTU1"	-30.4	1
"CMSS1"	-22.8	1
"COL20A1"	-26	1
"AUH"	-24.7	1
"RNASEH2B"	-25.2	1
"ZNF880"	-23.5	1
"ITK"	-24	1
"PPP2R5C"	-22.3	1
"TKT"	-24.3	1
"IL10"	-24	1
"CHD7"	-22.5	1
"AMER3"	-27.5	1
"CEP78"	-26.9	1
"ZNF561"	-21.2	2
"NAA38"	-25.1	1
"TANC2"	-29.4	2
"LRP12"	-22.3	1
"KSR2"	-27.4	1
"NR2C2"	-26.2	1
"MAPK9"	-26.6	1
"TNPO2"	-26.5	1
"MYOCD"	-21	1
"SCAMP5"	-26.1	1
"PVR"	-24.7	1
"ZNF445"	-23.3	2
"C3orf18"	-26.3	1
"FN1"	-21	1
"ARHGEF7"	-25.9	1
"TMEM185B"	-25	1
"GJC1"	-25.5	1
"ERCC8"	-22.2	1
"FTSJ3"	-19.8	1
"ZNF300"	-20.5	1
"GOLGA6L6"	-22.8	1
"PON3"	-17.9	1
"PHACTR2"	-25.4	1
"SLC30A8"	-23.8	1
"FGD4"	-25.6	2
"FBXO21"	-21.9	1
"HIST2H2BF"	-26.2	1
"MXD3"	-22.9	1
"ATXN1L"	-25.1	1
"PTPRU"	-27.1	2
"CCDC149"	-26	1
"PLCL1"	-22.6	1
"HES4"	-25	1
"EZH1"	-24.5	1
"POLR2H"	-25.9	1
"PARP2"	-22.2	1
"SYNPO2"	-23.1	1
"TSPAN14"	-27.8	3
"SLC37A3"	-19.3	1
"WASF2"	-29.4	1
"CNTNAP5"	-23.5	1
"KANSL3"	-30.7	1
"SLC10A7"	-19.3	1
"TROVE2"	-22.2	1
"YAE1D1"	-24.5	1
"AKIRIN1"	-24.8	1
"ERN1"	-23.1	1
"BLOC1S3"	-24.3	1
"VIPR1"	-27	1
"HSBP1"	-26.1	1
"ZNF778"	-23.3	1
"MGLL"	-24.2	1
"DLX3"	-22.9	1
"UBE2J1"	-26.1	1
"AC105020.1"	-24.4	1
"PML"	-26.1	1
"FCHSD1"	-26.5	1
"PLEKHF1"	-24.9	1
"TNIK"	-24.1	2
"GATS"	-23	1
"AC106017.1"	-24.5	1
"GALNT15"	-24.5	1
"ADARB1"	-23.7	1
"GON4L"	-28.4	1
"AC012215.1"	-24.9	2
"PDLIM5"	-22.9	1
"DIO2"	-22.2	1
"SLC12A3"	-24.1	1
"ACOXL"	-21.5	1
"NSD1"	-27.4	1
"PHF20"	-27	1
"ZNF844"	-22.4	2
"ZNF766"	-23.5	1
"GFRA1"	-26.3	2
"LPAR3"	-22.3	1
"MICAL3"	-23.3	1
"MRGPRF"	-28	1
"SLC48A1"	-23.5	1
"POLR2F"	-22.3	1
"TMPRSS6"	-29.5	1
"C6orf10"	-17.8	1
"ACKR2"	-24	1
"METTL6"	-23.9	1
"CCDC113"	-24.4	1
"GDPD5"	-25.2	1
"CTDSPL"	-25.4	1
"HNF4A"	-26.9	1
"CEP72"	-28.1	1
"MCFD2"	-22	1
"RNF224"	-25.8	1
"RPP14"	-24.3	1
"PATE3"	-19.6	1
"CPA4"	-22.2	1
"JMJD6"	-25	1
"MAPKAPK3"	-26.6	1
"ZNF300"	-18.9	1
"ZNF791"	-24.2	1
"FNBP1"	-22.8	1
"DCAF11"	-23.4	1
"SIGLEC11"	-23.8	1
"PACS2"	-27.2	1
"ZC4H2"	-24.3	1
"PPARD"	-26	1
"RASAL2"	-25.6	1
"AL645730.2"	-26.1	1
"TBC1D14"	-27.8	1
"LPP"	-24.7	1
"BIVM"	-22.7	1
"CYB561"	-22.3	1
"MRPS25"	-27.7	1
"TMEM120B"	-29.9	1
"CHID1"	-23.8	1
"SHANK2"	-24	2
"ZBTB43"	-25.5	2
"BTBD19"	-21.9	2
"THRA"	-31.6	2
"ARL17B"	-24.9	2
"CPEB1"	-23.1	1
"TEX22"	-28.3	1
"TMEM151B"	-22.9	2
"BPI"	-23.6	1
"POTEI"	-28.5	1
"ASB15"	-21.1	1
"PON3"	-19.8	1
"C21orf54"	-26.1	1
"PPP1R3E"	-25.2	2
"MVP"	-22.7	1
"GLI2"	-27.4	1
"CRLS1"	-21.1	1
"PABPC1L2A"	-18.8	1
"MARCH8"	-25	2
"ARHGAP19-SLIT1"	-25.2	1
"UBE2D3"	-21.3	1
"AGAP9"	-22.2	1
"SLC6A11"	-24.3	2
"RELL1"	-24.5	1
"GPM6B"	-25.4	1
"RTTN"	-28.6	1
"ETV3L"	-20.6	1
"DEPDC1"	-19.4	1
"CAND2"	-22.2	1
"SOGA1"	-25.1	1
"AC006455.1"	-20.1	1
"CFLAR"	-22.9	1
"IKZF2"	-21.3	1
"SARM1"	-24.1	1
"MTTP"	-24.2	1
"PLS1"	-16.7	1
"SMTNL1"	-28.5	1
"CDKN2AIPNL"	-26.5	1
"JAK3"	-24.4	1
"CLSTN2"	-26.8	1
"C1orf226"	-25.5	2
"CDS2"	-27.3	2
"BAP1"	-23.1	1
"ZNF746"	-25.5	2
"ZBTB20"	-23.9	2
"NUPL1"	-20.1	1
"PFDN6"	-24.6	1
"MEF2D"	-26.1	1
"ERRFI1"	-24.6	1
"B4GALT4"	-24.2	1
"CCDC74A"	-21.5	1
"CLASP2"	-23.5	1
"ZNF33A"	-23.7	1
"BTN2A1"	-22.3	1
"FTO"	-27.3	1
"RAD51B"	-18.9	1
"NDUFA5"	-23.7	1
"MYSM1"	-25.4	1
"TLN2"	-24.1	1
"C4orf36"	-20.3	1
"NCEH1"	-23	1
"BEST3"	-22.1	1
"RAB43"	-29.7	1
"S100A14"	-22.5	1
"FAM19A1"	-25.1	1
"MORN4"	-26.1	1
"ST20-MTHFS"	-24.1	1
"METTL2B"	-21.9	1
"KNCN"	-25	1
"TLE6"	-30.8	1
"RAB3IP"	-28.8	1
"ZNF527"	-19.9	1
"NDUFA3"	-24.3	1
"RABGAP1L"	-18.4	1
"DNASE1L3"	-25	1
"SMIM7"	-28.9	1
"TFAM"	-26.5	2
